LSOA_code,FoodPTt,FoodPT15n,FoodPT30n,FoodPT15pct,FoodCyct,FoodCyc15n,FoodCart,FoodCar15n
E01003379,4,9,10,100,6,10,7,10
E01003380,4,9,10,100,6,10,6,10
E01003381,3,10,10,100,6,10,6,10
E01003382,6,10,10,100,7,10,7,10
E01003383,3,9,10,100,7,10,7,10
E01003384,6,10,10,100,7,10,7,10
E01003385,6,9,10,100,7,10,7,10
E01003386,9,10,10,100,8,10,7,10
E01003387,9,7,10,100,9,10,9,10
E01003388,5,8,10,100,7,10,6,10
E01003389,5,8,10,100,7,10,8,10
E01003390,3,10,10,100,6,10,6,10
E01003391,10,6,10,100,9,10,9,10
E01003392,7,8,10,100,7,10,7,10
E01003393,3,9,10,100,6,10,6,10
E01003394,5,7,10,100,7,10,6,10
E01003395,5,5,10,100,7,10,7,10
E01003396,4,10,10,100,6,10,6,10
E01003397,6,9,10,100,7,10,7,10
E01003398,4,7,10,100,6,10,6,10
E01003399,9,10,10,100,8,10,8,10
E01003400,4,10,10,100,6,10,6,10
E01003401,7,9,10,100,7,10,7,10
E01003402,4,10,10,100,6,10,6,10
E01003403,5,7,10,100,7,10,6,10
E01003404,9,8,10,100,8,10,8,10
E01003405,5,6,10,100,7,10,7,10
E01003406,11,4,10,100,9,10,8,10
E01003407,11,5,10,100,9,10,8,10
E01003408,10,5,10,100,9,10,9,10
E01003409,10,8,10,100,9,10,8,10
E01003410,8,6,10,100,8,10,7,10
E01003411,3,6,10,100,6,10,6,10
E01003412,4,6,10,100,6,10,6,10
E01003413,6,6,10,100,7,10,6,10
E01003414,9,7,10,100,8,10,8,10
E01003415,8,8,10,100,8,10,7,10
E01003416,14,3,10,75,9,10,9,10
E01003417,5,4,10,100,7,10,7,10
E01003418,10,2,10,100,8,9,9,10
E01003419,8,1,10,100,8,7,10,10
E01003420,11,3,10,100,9,10,8,10
E01003421,5,3,10,100,7,10,7,10
E01003422,6,3,10,100,7,9,9,10
E01003423,2,10,10,100,6,10,6,10
E01003424,11,4,10,100,9,10,8,10
E01003425,9,5,10,100,8,10,7,10
E01003426,6,7,10,100,7,10,7,10
E01003427,4,8,10,100,7,10,7,10
E01003428,9,8,10,100,8,10,8,10
E01003429,4,3,10,100,7,10,6,10
E01003430,5,6,10,100,8,10,7,10
E01003431,7,5,10,100,8,10,7,10
E01003432,6,3,10,100,7,10,7,10
E01003433,4,7,10,100,6,10,6,10
E01003434,8,3,10,100,8,10,7,10
E01003435,12,3,10,100,9,10,9,10
E01003436,9,7,10,100,9,10,8,10
E01003437,5,6,10,100,6,10,6,10
E01003438,8,9,10,100,8,10,7,10
E01003439,3,9,10,100,6,10,6,10
E01003440,7,7,10,100,8,10,7,10
E01003441,3,5,10,100,6,10,6,10
E01003442,9,4,10,100,8,10,7,10
E01003443,5,9,10,100,7,10,6,10
E01003444,7,7,10,100,7,10,7,10
E01003445,7,7,10,100,7,10,7,10
E01003446,3,10,10,100,6,10,6,10
E01003447,8,7,10,100,8,10,7,10
E01003448,6,9,10,100,7,10,7,10
E01003449,4,7,10,100,7,10,6,10
E01003450,6,7,10,100,7,10,7,10
E01003451,8,5,10,100,9,9,8,10
E01003452,5,8,10,100,7,10,6,10
E01003453,4,7,10,100,7,10,6,10
E01003454,7,10,10,100,7,10,7,10
E01003455,7,7,10,100,7,10,7,10
E01003456,3,10,10,100,6,10,7,10
E01003457,8,10,10,100,8,10,8,10
E01003458,5,10,10,100,7,10,7,10
E01003459,4,10,10,100,7,10,6,10
E01003460,7,4,10,100,8,10,7,10
E01003461,3,10,10,100,6,10,6,10
E01003462,13,2,10,80,9,10,8,10
E01003463,6,6,10,100,7,10,7,10
E01003464,13,1,10,62,10,10,8,10
E01003465,11,3,10,100,9,10,8,10
E01003466,10,4,10,100,9,10,8,10
E01003467,11,5,10,100,9,10,8,10
E01003468,5,3,10,100,7,10,7,10
E01003469,4,6,10,100,7,10,8,10
E01003470,5,6,10,100,7,10,7,10
E01003471,10,7,10,100,9,10,8,10
E01003472,5,10,10,100,7,10,6,10
E01003473,3,10,10,100,6,10,6,10
E01003474,7,5,10,100,7,10,7,10
E01003475,4,9,10,100,6,10,6,10
E01003476,7,7,10,100,7,10,7,10
E01003477,3,10,10,100,6,10,6,10
E01003478,3,10,10,100,6,10,6,10
E01003479,8,3,10,100,10,9,8,10
E01003480,12,2,10,79,9,9,8,10
E01003481,13,2,10,100,10,9,9,10
E01003482,7,4,10,100,7,9,7,10
E01003483,7,3,10,100,7,9,7,10
E01003484,4,5,10,100,7,10,6,10
E01003485,4,3,10,100,7,10,6,10
E01003486,7,6,10,100,8,10,7,10
E01003487,11,4,10,100,9,10,8,10
E01003488,6,8,10,100,7,10,7,10
E01003489,5,8,10,100,7,10,7,10
E01003490,8,7,10,100,8,10,8,10
E01003491,6,8,10,100,7,10,7,10
E01003492,4,9,10,100,6,10,6,10
E01003493,5,9,10,100,7,10,7,10
E01003494,7,8,10,100,7,10,6,10
E01003495,9,5,10,100,8,10,7,10
E01003496,4,7,10,100,6,10,7,10
E01003497,7,6,10,100,7,10,7,10
E01003498,9,7,10,100,8,10,7,10
E01003499,3,10,10,100,6,10,6,10
E01003500,9,4,10,100,9,10,7,10
E01003501,6,7,10,100,7,10,7,10
E01003502,5,7,10,100,7,10,7,10
E01003503,3,8,10,100,6,10,6,10
E01003506,5,6,10,100,7,10,7,10
E01003507,2,10,10,100,6,10,6,10
E01003508,6,9,10,100,7,10,7,10
E01003509,5,8,10,100,7,10,7,10
E01003511,9,5,10,100,9,10,8,10
E01003512,8,4,10,100,10,10,9,10
E01003513,5,3,10,100,7,10,7,10
E01003514,14,1,10,74,11,10,10,10
E01003515,6,4,10,100,9,10,8,10
E01003516,12,6,10,100,10,10,9,10
E01003517,5,4,10,100,7,10,7,10
E01003518,9,3,10,100,9,10,8,10
E01003519,12,3,10,100,10,10,10,10
E01003520,4,9,10,100,6,10,7,10
E01003521,3,9,10,100,6,10,6,10
E01003522,4,7,10,100,9,10,8,10
E01003523,6,9,10,100,7,10,7,10
E01003524,7,7,10,100,8,10,9,10
E01003525,5,9,10,100,8,10,8,10
E01003526,8,9,10,100,7,10,8,10
E01003527,6,7,10,100,7,10,6,10
E01003528,10,5,10,100,8,10,8,10
E01003529,6,7,10,100,7,10,7,10
E01003530,9,5,10,100,8,10,8,10
E01003531,6,9,10,100,7,10,7,10
E01003532,5,9,10,100,7,10,7,10
E01003533,8,9,10,100,7,10,7,10
E01003534,4,7,10,100,6,10,6,10
E01003535,10,5,10,100,9,10,8,10
E01003536,7,4,10,100,7,10,7,10
E01003537,4,7,10,100,6,10,6,10
E01003538,3,8,10,100,6,10,6,10
E01003539,7,9,10,100,7,10,6,10
E01003540,6,7,10,100,7,10,7,10
E01003541,9,6,10,100,9,10,8,10
E01003542,7,5,10,100,7,10,7,10
E01003543,4,6,10,100,6,10,6,10
E01003544,8,5,10,100,8,10,7,10
E01003545,10,7,10,100,9,10,8,10
E01003546,6,5,10,100,7,10,7,10
E01003547,8,4,10,100,8,10,7,10
E01003548,6,8,10,100,7,10,7,10
E01003549,7,9,10,100,8,10,7,10
E01003550,5,5,10,100,7,10,7,10
E01003551,5,6,10,100,7,10,6,10
E01003552,5,5,10,100,7,10,7,10
E01003553,3,9,10,100,6,10,6,10
E01003554,4,8,10,100,7,10,6,10
E01003555,6,7,10,100,7,10,7,10
E01003556,4,8,10,100,6,10,6,10
E01003557,6,8,10,100,7,10,7,10
E01003558,6,7,10,100,7,10,7,10
E01003559,4,9,10,100,6,10,7,10
E01003560,5,6,10,100,7,10,6,10
E01003561,7,8,10,100,7,10,7,10
E01003562,3,8,10,100,6,10,7,10
E01003563,4,8,10,100,6,10,6,10
E01003564,4,7,10,100,6,10,6,10
E01003565,7,8,10,100,7,10,6,10
E01003566,4,7,10,100,6,10,6,10
E01003567,8,8,10,100,8,10,7,10
E01003568,8,6,10,100,7,10,7,10
E01003569,3,6,10,100,6,10,6,10
E01003570,8,7,10,100,7,10,7,10
E01003571,8,6,10,100,7,10,7,10
E01003572,3,7,10,100,6,10,6,10
E01003573,6,5,10,100,7,10,7,10
E01003574,6,7,10,100,7,10,7,10
E01003575,7,4,10,100,7,10,7,10
E01003576,5,9,10,100,7,10,7,10
E01003577,8,7,10,100,8,10,7,10
E01003578,2,8,10,100,6,10,6,10
E01003579,6,6,10,100,7,10,7,10
E01003580,5,1,10,100,7,10,6,10
E01003581,3,7,10,100,6,10,7,10
E01003582,4,5,10,100,6,10,6,10
E01003583,3,5,10,100,6,10,6,10
E01003584,7,4,10,100,7,10,7,10
E01003585,5,7,10,100,7,10,6,10
E01003586,3,7,10,100,6,10,6,10
E01003587,4,7,10,100,6,10,6,10
E01003588,4,5,10,100,6,10,6,10
E01003589,6,4,10,100,7,10,7,10
E01003590,7,9,10,100,7,10,8,10
E01003591,3,10,10,100,6,10,6,10
E01003592,6,7,10,100,7,10,7,10
E01003593,8,8,10,100,8,10,8,10
E01003594,6,9,10,100,7,10,7,10
E01003595,3,9,10,100,6,10,6,10
E01003596,7,7,10,100,8,10,7,10
E01003597,6,6,10,100,7,10,7,10
E01003598,2,6,10,100,6,10,6,10
E01003599,9,7,10,100,8,10,8,10
E01003600,4,9,10,100,7,10,7,10
E01003601,6,9,10,100,7,10,7,10
E01003602,5,10,10,100,7,10,7,10
E01003603,6,7,10,100,7,10,6,10
E01003604,7,7,10,100,8,10,7,10
E01003605,5,9,10,100,7,10,6,10
E01003606,4,9,10,100,6,10,6,10
E01003607,6,10,10,100,7,10,7,10
E01003608,5,8,10,100,7,10,6,10
E01003609,5,3,10,100,7,7,6,10
E01003611,4,2,10,100,6,3,6,10
E01003615,4,9,10,100,7,10,6,10
E01003616,4,10,10,100,7,10,6,10
E01003617,5,10,10,100,7,10,7,10
E01003618,4,8,10,100,7,10,8,10
E01003619,4,7,10,100,6,10,7,10
E01003621,8,7,10,100,8,10,8,10
E01003622,8,8,10,100,8,10,8,10
E01003623,12,8,10,100,9,10,8,10
E01003624,9,8,10,100,8,10,8,10
E01003625,11,5,10,100,8,10,8,10
E01003626,9,4,10,100,8,10,8,10
E01003627,7,6,10,100,7,10,7,10
E01003628,8,6,10,100,8,10,7,10
E01003629,4,7,10,100,6,10,6,10
E01003630,6,8,10,100,8,10,7,10
E01003631,6,3,10,100,7,10,7,10
E01003632,8,6,10,100,8,10,8,10
E01003633,7,5,10,100,8,10,8,10
E01003634,5,4,10,100,7,10,7,10
E01003635,7,8,10,100,7,10,7,10
E01003636,5,8,10,100,7,10,7,10
E01003637,6,6,10,100,7,10,7,10
E01003638,4,7,10,100,7,10,7,10
E01003639,8,7,10,100,8,10,7,10
E01003640,16,1,10,40,11,10,10,10
E01003641,14,2,10,48,10,10,9,10
E01003642,12,3,10,54,9,10,10,10
E01003643,5,9,10,100,7,10,6,10
E01003644,8,8,10,100,7,10,7,10
E01003645,5,7,10,100,7,10,7,10
E01003646,5,5,10,100,7,10,7,10
E01003647,4,9,10,100,7,10,7,10
E01003648,7,4,10,100,7,10,7,10
E01003649,10,3,10,100,9,10,8,10
E01003650,6,9,10,100,7,10,6,10
E01003651,7,4,10,100,7,10,7,10
E01003652,8,4,10,100,8,10,7,10
E01003653,5,8,10,100,7,10,7,10
E01003654,6,7,10,100,7,10,7,10
E01003655,6,7,10,100,7,10,7,10
E01003656,6,2,10,100,7,6,7,10
E01003657,7,2,10,100,8,5,7,10
E01003658,5,6,10,100,7,10,6,10
E01003659,6,3,10,100,7,7,7,10
E01003660,7,4,10,100,8,10,7,10
E01003661,5,8,10,100,7,10,6,10
E01003662,3,9,10,100,6,10,6,10
E01003663,4,4,10,100,6,10,6,10
E01003664,5,5,10,100,7,10,7,10
E01003665,6,8,10,100,7,10,7,10
E01003666,6,6,10,100,7,10,6,10
E01003668,5,5,10,100,7,10,7,10
E01003669,5,7,10,100,7,10,6,10
E01003670,5,8,10,100,7,10,7,10
E01003671,5,6,10,100,7,10,6,10
E01003672,4,8,10,100,6,10,6,10
E01003673,6,7,10,100,7,10,7,10
E01003674,6,5,10,100,7,10,7,10
E01003675,8,5,10,100,7,8,7,10
E01003676,7,4,10,100,7,10,6,10
E01003677,13,2,10,100,9,8,9,10
E01003678,11,2,10,100,9,9,8,10
E01003679,7,2,10,100,7,10,7,10
E01003680,8,4,10,100,8,10,7,10
E01003681,7,2,10,100,8,9,7,10
E01003682,8,1,10,100,8,8,7,10
E01003683,3,4,10,100,6,10,6,10
E01003684,4,3,10,100,6,10,6,10
E01003685,5,6,10,100,7,10,7,10
E01003686,6,7,10,100,7,10,7,10
E01003688,7,8,10,100,8,10,8,10
E01003689,5,9,10,100,7,10,7,10
E01003690,3,10,10,100,6,10,6,10
E01003691,15,1,10,47,10,10,9,10
E01003692,5,8,10,100,7,10,6,10
E01003693,11,2,10,100,8,10,8,10
E01003694,10,3,10,100,8,10,8,10
E01003695,12,6,10,100,9,10,8,10
E01003696,8,5,10,100,8,10,8,8
E01003697,6,4,10,100,7,8,7,10
E01003698,6,4,10,100,7,10,7,10
E01003699,7,4,10,100,8,5,7,10
E01003700,9,6,10,100,8,9,7,10
E01003701,5,8,10,100,7,10,7,10
E01003702,3,6,10,100,6,8,6,10
E01003703,11,2,10,77,9,8,8,10
E01003704,4,7,10,100,7,9,6,10
E01003705,9,6,10,100,8,10,8,10
E01003706,12,2,10,100,9,8,8,10
E01003707,8,1,10,100,8,7,7,10
E01003708,11,1,10,100,9,7,8,10
E01003709,6,1,10,100,7,9,6,10
E01003710,11,2,10,76,9,8,8,10
E01003711,8,4,10,100,8,10,7,10
E01003712,7,3,10,100,7,9,7,10
E01003713,11,6,10,100,8,10,8,10
E01003714,6,9,10,100,7,10,7,10
E01003715,8,10,10,100,8,10,7,10
E01003716,8,7,10,100,8,10,7,10
E01003718,4,8,10,100,7,10,6,10
E01003719,5,9,10,100,7,10,7,10
E01003720,6,4,10,100,7,5,7,10
E01003721,6,4,10,100,7,6,7,10
E01003722,7,3,10,100,7,3,7,10
E01003723,9,2,10,100,8,4,7,10
E01003724,13,1,10,73,10,6,8,10
E01003725,9,3,10,100,8,6,7,10
E01003726,4,2,10,100,7,3,6,10
E01003727,5,2,10,100,7,5,7,10
E01003728,5,7,10,100,7,10,8,10
E01003729,8,7,10,100,8,10,8,10
E01003730,5,8,10,100,7,10,7,10
E01003731,6,4,10,100,7,10,7,10
E01003732,11,1,10,100,8,10,8,10
E01003733,10,4,10,100,8,10,8,10
E01003734,5,7,10,100,7,10,6,10
E01003735,8,3,10,100,8,10,7,10
E01003736,4,6,10,100,6,10,6,10
E01003737,12,3,10,77,9,10,8,10
E01003738,10,4,10,100,8,10,7,10
E01003739,8,5,10,100,8,10,7,10
E01003740,7,5,10,100,7,10,7,10
E01003741,7,4,10,100,7,10,6,10
E01003742,6,7,10,100,7,10,6,10
E01003743,4,4,10,100,6,10,6,10
E01003744,13,2,10,80,10,9,9,10
E01003745,12,2,10,100,9,10,8,10
E01003746,10,3,10,100,8,10,8,10
E01003747,9,5,10,100,8,10,7,10
E01003748,6,6,10,100,7,10,7,10
E01003749,4,7,10,100,7,10,7,10
E01003750,5,6,10,100,7,10,7,10
E01003751,12,3,10,80,10,10,8,10
E01003752,7,7,10,100,7,10,8,10
E01003753,5,6,10,100,7,10,7,10
E01003754,11,5,10,100,8,10,7,10
E01003755,3,8,10,100,6,10,6,10
E01003756,8,8,10,100,8,10,7,10
E01003757,5,6,10,100,7,10,6,10
E01003758,6,7,10,100,7,10,7,10
E01003759,8,5,10,100,8,10,7,10
E01003760,9,4,10,100,9,10,8,10
E01003761,6,4,10,100,8,10,7,10
E01003762,11,5,10,100,9,10,9,10
E01003763,14,1,10,61,11,10,9,10
E01003764,5,7,10,100,7,10,7,10
E01003765,5,6,10,100,7,10,7,10
E01003766,7,6,10,100,7,10,7,10
E01003767,3,9,10,100,6,10,6,10
E01003768,5,8,10,100,7,10,6,10
E01003769,2,9,10,100,6,10,6,10
E01003770,8,5,10,100,8,10,7,10
E01003771,9,7,10,100,8,10,7,10
E01003772,12,6,10,100,9,10,8,10
E01003773,7,8,10,100,7,10,7,10
E01003774,10,5,10,100,8,10,8,10
E01003775,11,5,10,100,9,10,8,10
E01003776,11,5,10,89,9,10,8,10
E01003777,6,4,10,100,7,10,7,10
E01003778,6,5,10,100,7,10,7,10
E01003779,7,5,10,100,8,10,7,10
E01003780,11,3,10,81,8,9,8,10
E01003781,8,7,10,100,8,10,8,10
E01003782,5,9,10,100,7,10,6,10
E01003783,4,9,10,100,7,10,7,10
E01003784,12,3,10,100,9,10,9,10
E01003785,8,6,10,100,8,10,8,10
E01003786,10,5,10,100,8,10,8,10
E01003787,9,6,10,100,8,10,8,10
E01003788,8,7,10,100,8,10,8,10
E01003789,6,6,10,100,7,10,7,10
E01003790,9,1,10,100,8,9,7,10
E01003791,12,3,10,100,9,9,8,10
E01003792,6,3,10,100,7,9,6,10
E01003793,6,2,10,100,7,10,6,10
E01003794,11,2,10,100,9,9,8,10
E01003795,11,2,10,100,8,10,8,10
E01003796,8,5,10,100,8,10,8,10
E01003797,7,6,10,100,7,10,7,10
E01003798,4,7,10,100,6,10,6,10
E01003799,4,6,10,100,6,10,6,10
E01003800,8,5,10,100,7,10,7,10
E01003801,6,8,10,100,7,10,8,10
E01003802,7,5,10,100,7,10,7,10
E01003803,11,2,10,100,9,10,8,10
E01003804,6,4,10,100,7,10,8,10
E01003805,9,4,10,100,8,9,8,10
E01003806,10,3,10,100,8,10,8,10
E01003807,3,5,10,100,6,10,6,10
E01003808,5,6,10,100,7,10,7,10
E01003809,8,5,10,100,8,10,7,10
E01003810,5,6,10,100,7,10,6,10
E01003811,6,6,10,100,7,10,7,10
E01003812,4,10,10,100,6,10,6,10
E01003813,8,3,10,100,8,10,7,10
E01003814,6,8,10,100,7,10,7,10
E01003815,5,5,10,100,7,10,7,10
E01003816,13,3,10,100,10,7,8,10
E01003817,8,4,10,100,8,7,7,10
E01003818,4,3,10,100,6,5,6,10
E01003819,7,3,10,100,7,4,7,8
E01003820,9,5,10,100,8,5,7,10
E01003821,5,5,10,100,7,10,7,10
E01003822,9,5,10,100,8,9,7,10
E01003823,9,5,10,100,8,8,8,10
E01003824,6,5,10,100,7,9,6,10
E01003825,5,6,10,100,7,9,6,10
E01003826,6,5,10,100,7,7,7,10
E01003827,3,5,10,100,6,8,6,10
E01003828,7,4,10,100,8,10,7,10
E01003829,6,3,10,100,8,10,7,10
E01003830,11,4,10,100,9,10,8,10
E01003831,10,4,10,100,9,10,8,10
E01003832,7,4,10,100,9,10,7,10
E01003833,4,4,10,100,8,10,7,10
E01003834,7,8,10,100,7,10,7,10
E01003835,7,6,10,100,8,10,7,10
E01003836,5,7,10,100,7,10,6,10
E01003837,10,2,10,100,8,10,7,10
E01003838,5,7,10,100,7,10,6,10
E01003839,8,7,10,100,8,10,7,10
E01003840,5,4,10,100,7,10,7,10
E01003841,5,4,10,100,7,10,7,10
E01003842,10,6,10,100,8,10,7,10
E01003843,7,3,10,100,7,10,7,10
E01003844,7,6,10,100,8,10,7,10
E01003845,11,5,10,100,9,10,8,10
E01003846,5,4,10,100,7,10,7,10
E01003847,6,5,10,100,7,10,7,10
E01003848,5,6,10,100,7,10,7,10
E01003849,7,5,10,100,7,10,7,10
E01003851,9,4,10,100,8,10,8,10
E01003852,5,8,10,100,7,10,7,10
E01003853,5,7,10,100,7,10,6,10
E01003854,3,8,10,100,6,10,6,10
E01003855,8,8,10,100,8,10,8,10
E01003856,5,9,10,100,7,10,7,10
E01003857,6,7,10,100,7,10,8,10
E01003858,5,7,10,100,7,10,7,10
E01003859,7,5,10,100,8,10,8,10
E01003860,4,8,10,100,6,10,6,10
E01003861,4,8,10,100,7,10,6,10
E01003862,7,7,10,100,7,10,7,10
E01003863,9,8,10,100,8,10,9,10
E01003864,6,7,10,100,7,10,7,10
E01003865,8,7,10,100,8,10,7,10
E01003866,6,6,10,100,7,10,7,10
E01003867,12,4,10,84,9,10,9,10
E01003868,4,9,10,100,6,10,6,10
E01003869,8,7,10,100,8,10,8,10
E01003870,10,5,10,100,8,10,9,10
E01003871,9,6,10,100,8,10,8,10
E01003872,6,7,10,100,7,10,7,10
E01003873,6,7,10,100,7,10,7,10
E01003874,7,7,10,100,7,10,7,10
E01003875,13,5,10,100,9,10,9,10
E01003876,3,9,10,100,6,10,7,10
E01003877,4,7,10,100,7,10,7,10
E01003878,7,1,10,100,8,10,7,10
E01003879,3,5,10,100,6,10,6,10
E01003880,9,8,10,100,8,10,8,10
E01003881,12,9,10,100,9,10,8,10
E01003882,3,10,10,100,6,10,6,10
E01003883,4,9,10,100,7,10,7,10
E01003884,8,6,10,100,7,10,7,10
E01003885,8,9,10,100,8,10,8,10
E01003886,4,7,10,100,6,10,7,10
E01003887,4,7,10,100,6,10,6,10
E01003888,4,8,10,100,7,10,7,10
E01003889,10,4,10,100,9,10,8,10
E01003890,11,7,10,100,9,10,8,10
E01003891,5,10,10,100,7,10,7,10
E01003892,11,7,10,86,8,10,8,10
E01003893,8,8,10,100,8,10,8,10
E01003894,7,10,10,100,7,10,7,10
E01003895,4,9,10,100,7,10,6,10
E01003896,2,10,10,100,6,10,6,10
E01003897,3,10,10,100,6,10,7,10
E01003898,6,9,10,100,7,10,7,10
E01003899,4,7,10,100,6,10,6,10
E01003900,7,7,10,100,7,10,7,10
E01003901,11,3,10,100,9,10,9,10
E01003902,4,8,10,100,6,10,6,10
E01003903,6,6,10,100,7,10,7,10
E01003904,8,5,10,100,8,10,7,10
E01003905,6,7,10,100,7,10,7,10
E01003906,5,6,10,100,7,10,6,10
E01003907,6,5,10,100,7,10,6,10
E01003908,5,4,10,100,7,10,7,10
E01003909,3,6,10,100,6,9,6,10
E01003910,12,3,10,75,9,10,8,10
E01003911,4,10,10,100,7,10,7,10
E01003912,4,9,10,100,7,10,6,10
E01003913,3,10,10,100,6,10,6,10
E01003914,3,10,10,100,6,10,6,10
E01003915,3,10,10,100,7,10,6,10
E01003916,1,9,10,100,6,10,6,10
E01003917,4,10,10,100,6,10,7,10
E01003918,5,10,10,100,7,10,8,10
E01003919,4,10,10,100,6,10,6,10
E01003920,4,10,10,100,7,10,7,10
E01003921,2,10,10,100,6,10,7,10
E01003922,5,10,10,100,7,10,7,10
E01003923,6,10,10,100,7,10,7,10
E01003924,4,10,10,100,7,10,7,10
E01003925,5,10,10,100,7,10,7,10
E01003926,3,10,10,100,6,10,7,10
E01003927,3,10,10,100,6,10,6,10
E01003929,3,10,10,100,6,10,6,10
E01003930,2,10,10,100,6,10,6,10
E01003932,4,10,10,100,7,10,8,10
E01003933,6,10,10,100,8,10,9,10
E01003934,2,10,10,100,6,10,6,10
E01003935,4,10,10,100,7,10,7,10
E01003936,2,10,10,100,6,10,6,10
E01003937,5,10,10,100,7,10,7,10
E01003938,3,10,10,100,6,10,6,10
E01003939,3,10,10,100,6,10,6,10
E01003940,3,10,10,100,6,10,6,10
E01003941,3,10,10,100,6,10,6,10
E01003942,3,10,10,100,6,10,6,10
E01003943,4,10,10,100,6,10,7,10
E01003945,10,4,10,84,9,10,8,10
E01003946,6,7,10,100,7,10,7,10
E01003947,10,4,10,100,8,10,8,10
E01003948,6,9,10,100,7,10,7,10
E01003949,11,4,10,100,9,10,8,10
E01003950,10,3,10,100,8,10,8,10
E01003951,7,5,10,100,7,10,7,10
E01003952,2,8,10,100,6,10,6,10
E01003953,3,10,10,100,6,10,6,10
E01003954,4,7,10,100,6,10,6,10
E01003955,8,9,10,100,8,10,7,10
E01003956,6,4,10,100,7,10,6,10
E01003957,7,5,10,100,7,10,7,10
E01003958,5,8,10,100,7,10,6,10
E01003960,4,10,10,100,7,10,8,10
E01003961,4,10,10,100,7,10,6,10
E01003963,6,10,10,100,7,10,7,10
E01003964,6,6,10,100,7,10,7,10
E01003966,5,9,10,100,7,10,7,10
E01003967,4,10,10,100,6,10,6,10
E01003968,11,7,10,100,9,10,9,10
E01003969,3,10,10,100,6,10,6,10
E01003970,7,8,10,100,7,10,7,10
E01003971,9,7,10,100,8,10,8,10
E01003972,8,8,10,100,8,10,7,10
E01003973,4,10,10,100,6,10,7,10
E01003974,9,9,10,100,8,10,8,10
E01003975,3,10,10,100,6,10,6,10
E01003976,3,10,10,100,6,10,7,10
E01003977,4,9,10,100,7,10,7,10
E01003978,4,10,10,100,6,10,7,10
E01003979,4,10,10,100,6,10,7,10
E01003980,6,10,10,100,7,10,8,10
E01003981,3,10,10,100,6,10,6,10
E01003983,7,9,10,100,7,10,7,10
E01003984,3,10,10,100,6,10,6,10
E01003986,3,9,10,100,6,10,6,10
E01003987,5,9,10,100,7,10,7,10
E01003988,5,10,10,100,7,10,7,10
E01003989,9,8,10,100,8,10,8,10
E01003990,8,5,10,100,8,10,7,10
E01003991,4,10,10,100,8,10,7,10
E01003992,4,10,10,100,7,10,7,10
E01003993,3,10,10,100,7,10,7,10
E01003994,5,10,10,100,7,10,7,10
E01003995,5,10,10,100,7,10,7,10
E01003997,3,10,10,100,7,10,6,10
E01003998,5,10,10,100,7,10,7,10
E01003999,5,10,10,100,7,10,7,10
E01004000,3,10,10,100,6,10,6,10
E01004001,6,7,10,100,8,10,7,10
E01004002,7,8,10,100,7,10,7,10
E01004003,4,10,10,100,7,10,6,10
E01004004,4,10,10,100,6,10,6,10
E01004005,6,10,10,100,7,10,7,10
E01004006,5,10,10,100,7,10,7,10
E01004007,3,7,10,100,6,10,6,10
E01004008,7,10,10,100,8,10,7,10
E01004010,4,10,10,100,7,10,6,10
E01004011,5,7,10,100,7,10,6,10
E01004012,7,5,10,100,7,10,7,10
E01004013,5,10,10,100,7,10,6,10
E01004014,7,6,10,100,7,10,7,10
E01004015,5,6,10,100,7,10,7,10
E01004016,9,7,10,100,8,10,7,10
E01004017,7,3,10,100,8,10,7,10
E01004018,4,3,10,100,7,10,7,10
E01004019,8,9,10,100,8,10,8,10
E01004020,11,6,10,100,9,10,8,10
E01004021,5,10,10,100,7,10,7,10
E01004022,3,10,10,100,6,10,6,10
E01004023,4,10,10,100,6,10,7,10
E01004024,4,10,10,100,6,10,6,10
E01004027,3,10,10,100,6,10,6,10
E01004028,3,10,10,100,6,10,7,10
E01004029,5,6,10,100,6,10,6,10
E01004030,3,7,10,100,7,10,7,10
E01004031,5,9,10,100,7,10,7,10
E01004032,7,6,10,100,7,10,7,10
E01004033,4,7,10,100,6,10,6,10
E01004034,4,10,10,100,7,10,7,10
E01004035,2,10,10,100,7,10,6,10
E01004036,5,10,10,100,7,10,7,10
E01004037,5,8,10,100,7,10,7,10
E01004038,8,8,10,100,8,10,8,10
E01004039,6,7,10,100,7,10,7,10
E01004040,3,8,10,100,6,10,6,10
E01004041,6,7,10,100,7,10,7,10
E01004042,3,9,10,100,7,10,7,10
E01004043,3,10,10,100,6,10,7,10
E01004044,6,10,10,100,7,10,8,10
E01004045,6,10,10,100,7,10,8,10
E01004046,4,9,10,100,6,10,8,10
E01004047,3,9,10,100,6,10,6,10
E01004048,6,7,10,100,7,10,7,10
E01004049,4,10,10,100,7,10,7,10
E01004050,9,8,10,100,8,10,8,10
E01004051,6,10,10,100,7,10,7,10
E01004052,7,9,10,100,7,10,8,10
E01004053,4,4,10,100,6,10,6,10
E01004054,8,3,10,100,8,10,7,9
E01004055,7,3,10,100,8,10,7,10
E01004056,7,3,10,100,7,10,7,10
E01004057,5,3,10,100,7,10,7,10
E01004058,4,3,10,100,7,10,7,10
E01004059,7,6,10,100,8,10,8,10
E01004060,5,8,10,100,7,10,6,10
E01004061,7,9,10,100,7,10,8,10
E01004062,2,10,10,100,6,10,6,10
E01004063,5,10,10,100,7,10,7,10
E01004064,4,9,10,100,7,10,7,10
E01004065,4,10,10,100,6,10,6,10
