LSOA11CD,"(0, '15,069 < 30,138 ft2 (1,400 < 2,800 m2)')","(0, '3,013 < 15,069 ft2 (280 < 1,400 m2)')","(0, '30,138 ft2 > (2,800 m2)')","(0, '< 3,013 ft2 (280m2)')",FoodPTt,FoodPT15n,FoodPT30n,FoodPT15pct,FoodCyct,FoodCyc15n,FoodCart,FoodCar15n,PointsDens,0-18,19-34,35-49,50-64,65+,Cars: No cars or vans in household; measures: Value,Cars: 1 car or van in household; measures: Value,Cars: 2 cars or vans in household; measures: Value,Cars: 3 cars or vans in household; measures: Value,Cars: 4 or more cars or vans in household; measures: Value,WA_HubDist,WA_NUMPOINTS(500m),WA_NUMPOINTS(1km),WA_NUMPOINTS(2km),pop_den,employee/pop
E01002184,0,0,0,0,8,6,10,100,8,10,7,10,0,0.22597137,0.169222904,0.22597137,0.254601227,0.124233129,0.311669129,0.462333826,0.184638109,0.035450517,0.005908419,642.276,0,4,15,93.85796545,0.147239264
E01002185,0,0,0,0,8,7,10,100,8,10,7,10,0,0.220220802,0.177803603,0.205694364,0.276583382,0.11969785,0.34017094,0.417094017,0.193162393,0.037606838,0.011965812,488.054,1,3,8,100,0.082510169
E01002186,1,0,0,0,4,5,10,100,6,10,6,10,0.316,0.212765957,0.114221725,0.266517357,0.234602464,0.171892497,0.297229219,0.510075567,0.159949622,0.023929471,0.008816121,152.8,1,3,9,56.48323846,0.291153415
E01002187,0,0,0,0,10,5,10,100,8,10,8,10,0,0.197211155,0.119023904,0.211653386,0.239043825,0.233067729,0.199737188,0.436268068,0.278580815,0.056504599,0.02890933,792.905,0,3,9,41.55629139,0.173804781
E01002188,0,0,0,0,9,3,10,100,9,10,8,10,0,0.156032849,0.134554643,0.133291219,0.315224258,0.260897031,0.098746082,0.412225705,0.358934169,0.098746082,0.031347962,506.519,0,3,8,32.36556941,0.183828174
E01002189,0.333333333,0.666666667,0,0,6,6,10,100,8,10,7,10,0.675,0.184062851,0.131874299,0.220538721,0.253647587,0.209876543,0.191876751,0.464985994,0.280112045,0.046218487,0.016806723,280.058,2,4,11,40.08998875,0.920314254
E01002190,0,0,0,0,14,2,10,61,10,10,9,10,0,0.187539733,0.10044501,0.145581691,0.272727273,0.293706294,0.0624,0.3456,0.416,0.1328,0.0432,974.262,0,1,7,11.52887716,0.158296249
E01002191,0,0,0,0,12,5,10,83,10,10,8,10,0,0.215797625,0.159525039,0.20547238,0.252968508,0.166236448,0.107946027,0.427286357,0.386806597,0.061469265,0.016491754,766.894,0,3,13,39.58716534,0.207537429
E01002192,0,0,0,0,8,5,10,100,8,10,7,10,0,0.202618454,0.092269327,0.166458853,0.266832918,0.271820449,0.202194357,0.4169279,0.294670846,0.059561129,0.026645768,463.898,2,4,11,35.43185332,0.31234414
E01002193,0,0,0,0,9,6,10,100,8,10,8,10,0,0.257982767,0.121135327,0.259503294,0.217435378,0.143943234,0.254054054,0.456756757,0.233783784,0.040540541,0.014864865,407.929,1,4,14,59.07185629,0.272681196
E01002194,0,0,0,0,12,3,10,100,9,10,8,10,0,0.235157159,0.106519208,0.178114086,0.259022119,0.221187427,0.149162861,0.375951294,0.375951294,0.082191781,0.01674277,567.822,0,4,13,40.38551951,0.128055879
E01002195,0,0,0,1,12,5,10,100,10,10,9,10,0.359,0.22468544,0.134212103,0.181545836,0.269023367,0.190533253,0.147540984,0.440983607,0.337704918,0.060655738,0.013114754,153.409,1,2,14,59.8851812,0.171959257
E01002196,0,0,0,0,13,3,10,100,10,10,8,10,0,0.226761397,0.101835406,0.184132623,0.283007697,0.204262877,0.074675325,0.38961039,0.415584416,0.108766234,0.011363636,483.099,1,2,13,45.22088353,0.170515098
E01002197,0,0,0,0,12,4,10,100,9,9,8,10,0,0.175655977,0.159620991,0.192419825,0.253644315,0.218658892,0.135714286,0.426190476,0.323809524,0.088095238,0.026190476,739.639,0,3,10,74.12209616,0.121720117
E01002198,0,0,0,0,8,5,10,100,8,10,7,10,0,0.210690192,0.197197717,0.245978204,0.227296316,0.118837571,0.184368737,0.452905812,0.270541082,0.068136273,0.024048096,284.855,1,3,16,110.3665521,0.131811105
E01002199,0,0,0,0,10,4,10,100,8,10,7,10,0,0.216764898,0.172233137,0.200392927,0.248853962,0.161755075,0.152034261,0.411134904,0.353319058,0.064239829,0.019271949,923.388,0,3,9,89.4028103,0.125736739
E01002200,0,0,0,0,9,7,10,100,9,10,7,10,0,0.207634471,0.183921342,0.228455755,0.253325622,0.126662811,0.20990099,0.477227723,0.231683168,0.067326733,0.013861386,427.056,1,3,16,49.56995413,0.224985541
E01002201,0,0,0,0,5,3,10,100,7,10,6,10,0,0.182567727,0.170200236,0.201413428,0.266784452,0.179034158,0.116141732,0.431102362,0.336614173,0.090551181,0.025590551,409.841,1,1,9,63.95480226,0.11130742
E01002202,0,0,0,1,4,6,10,100,7,10,7,10,0.528,0.271897053,0.158987132,0.295558323,0.176006642,0.097550851,0.375,0.445224719,0.144662921,0.029494382,0.005617978,133.079,1,3,11,127.2583201,0.208800332
E01002203,0,0,0,0,6,3,10,100,7,10,6,10,0,0.239787798,0.168700265,0.248275862,0.239787798,0.103448276,0.183206107,0.459923664,0.270992366,0.076335878,0.009541985,389.661,1,2,13,67.6354503,0.267904509
E01002204,0,0,0,0,4,7,10,100,7,10,6,10,0,0.242456897,0.144396552,0.301724138,0.21012931,0.101293103,0.312302839,0.495268139,0.15615142,0.02681388,0.009463722,174.298,1,4,14,104.3282743,0.25700431
E01002206,0,0,0,1,2,4,10,100,6,10,6,10,0.571,0.186153846,0.151538462,0.210769231,0.290769231,0.160769231,0.223194748,0.455142232,0.249452954,0.059080963,0.013129103,218.22,1,5,14,74.20091324,0.107692308
E01002207,0,0,0,0,10,2,10,100,9,10,8,10,0,0.197432763,0.159535452,0.199266504,0.2799511,0.163814181,0.133587786,0.416030534,0.358778626,0.062977099,0.028625954,596.408,0,3,17,90.13774105,0.103300733
E01002208,0,0,0,0,9,5,10,100,8,10,8,10,0,0.184566428,0.129673827,0.15115354,0.285600636,0.249005569,0.093167702,0.455486542,0.374741201,0.066252588,0.010351967,522.282,0,4,14,43.00376326,0.161495625
E01002209,0,0.5,0,0.5,4,8,10,100,6,10,8,10,0.735,0.190148912,0.159221077,0.225085911,0.265177549,0.160366552,0.203296703,0.43040293,0.289377289,0.056776557,0.02014652,132.066,2,3,17,64.19117647,0.503436426
E01002210,0,0,0,0,8,4,10,100,8,9,7,10,0,0.196782178,0.160272277,0.216584158,0.264232673,0.162128713,0.150793651,0.48015873,0.283730159,0.073412698,0.011904762,480.108,1,3,14,78.75243665,0.076113861
E01002211,0,0,0,0,10,6,10,100,9,10,7,10,0,0.216254417,0.2,0.229681979,0.225441696,0.128621908,0.255765199,0.461215933,0.238993711,0.037735849,0.006289308,344.173,1,5,12,82.5554259,0.134982332
E01002212,0,0,0,1,9,8,10,100,8,10,7,10,0.364,0.250281215,0.169291339,0.24071991,0.231158605,0.108548931,0.318392581,0.491499227,0.148377125,0.027820711,0.013910355,74.517,1,4,10,64.67806475,0.292463442
E01002213,1,0,0,0,7,7,10,100,8,10,7,10,0.349,0.246244635,0.175697425,0.292918455,0.190450644,0.094688841,0.364695341,0.491935484,0.113799283,0.022401434,0.007168459,360.986,2,4,16,130.0313917,0.407993562
E01002214,0,0,0,0,6,4,10,100,7,10,7,10,0,0.259493671,0.162974684,0.22257384,0.242088608,0.112869198,0.259803922,0.433006536,0.245098039,0.045751634,0.016339869,253.748,1,2,14,104.6935395,0.090189873
E01002215,0,0,0,0,6,2,10,100,8,10,7,10,0,0.225826193,0.157282742,0.198898409,0.264381885,0.153610771,0.373109244,0.428571429,0.168067227,0.028571429,0.001680672,536.762,0,2,15,95.16598719,0.220930233
E01002216,0,0,0,0,12,5,10,100,9,10,8,10,0,0.268111808,0.137478608,0.227609812,0.239589276,0.127210496,0.148148148,0.463937622,0.321637427,0.054580897,0.011695906,698.765,0,3,15,65.24004466,0.108956075
E01002217,0,0,0,0,7,5,10,100,8,10,7,10,0,0.25,0.195083682,0.255753138,0.22541841,0.07374477,0.438405797,0.436594203,0.105072464,0.014492754,0.005434783,736.829,0,7,15,126.5387161,0.070606695
E01002218,0,0,0,0,7,7,10,100,8,10,7,10,0,0.2209502,0.139668002,0.218088151,0.26044648,0.160847167,0.305280528,0.452145215,0.191419142,0.03960396,0.011551155,554.253,2,5,12,53.50689127,0.083571837
E01002219,0,1,0,0,2,9,10,100,6,10,6,10,0.341,0.212906784,0.154991726,0.250413679,0.245449531,0.136238279,0.411570248,0.408264463,0.137190083,0.042975207,0,132.255,1,5,12,61.85602184,0.392167678
E01002220,0,0,0,0,7,4,10,100,8,10,7,10,0,0.221311475,0.191677175,0.177805801,0.28814628,0.121059269,0.129817444,0.448275862,0.304259635,0.095334686,0.022312373,463.937,1,5,14,83.6056932,0.096469105
E01002221,0,1,0,0,4,6,10,100,7,10,6,10,0.585,0.185846154,0.193230769,0.236923077,0.253538462,0.130461538,0.283757339,0.426614481,0.219178082,0.058708415,0.011741683,215.141,2,4,11,95.14051522,0.240615385
E01002222,0,0,0,0,7,4,10,100,8,10,7,10,0,0.228729963,0.165844636,0.189272503,0.28298397,0.133168927,0.141393443,0.49795082,0.272540984,0.075819672,0.012295082,438.042,2,3,12,77.6076555,0.104808878
E01002223,0,0,0,0,5,4,10,100,7,10,7,10,0,0.223529412,0.148823529,0.201176471,0.290588235,0.135882353,0.143824027,0.472081218,0.294416244,0.069373942,0.020304569,469.223,1,2,14,83.37420304,0.162941176
E01002224,0,0,0,0,11,3,10,100,9,10,8,10,0,0.227702703,0.19527027,0.186486486,0.275,0.115540541,0.219315895,0.466800805,0.235412475,0.064386318,0.014084507,814.607,0,3,13,81.05147864,0.108108108
E01002225,0,0,0,0,9,3,10,100,8,6,8,10,0,0.130815545,0.093596059,0.123152709,0.24137931,0.411056377,0.088282504,0.364365971,0.390048154,0.09470305,0.062600321,1015.666,0,0,2,8.95807796,0.214559387
E01002226,0.5,0.5,0,0,5,4,10,100,7,6,7,10,0.328,0.178304787,0.146245059,0.213438735,0.221343874,0.240667545,0.250249252,0.450648056,0.219341974,0.055832502,0.023928215,220.665,2,2,6,37.3523622,0.742204655
E01002227,0,0,0,0,13,3,10,100,12,7,9,10,0,0.20790471,0.172171088,0.17162967,0.252842447,0.195452084,0.325695581,0.371522095,0.230769231,0.05400982,0.018003273,1233.982,0,0,7,56.46591256,0.205197618
E01002228,0,0,0,0,12,3,10,82,9,5,8,10,0,0.207003546,0.17464539,0.232269504,0.225620567,0.160460993,0.11971831,0.409859155,0.338028169,0.097183099,0.035211268,727.141,0,2,8,53.81679389,0.108156028
E01002229,0,0,0,0,10,2,10,85,8,7,7,10,0,0.212121212,0.110930736,0.2245671,0.213203463,0.239177489,0.227272727,0.450649351,0.268831169,0.042857143,0.01038961,417.165,1,2,6,29.31007137,0.327380952
E01002230,0,0,0,0,16,2,10,39,11,9,9,10,0,0.188803513,0.156970362,0.180021954,0.243139407,0.231064764,0.089481947,0.381475667,0.383045526,0.10989011,0.03610675,1161.081,0,1,9,42.37209302,0.138858397
E01002231,0,0,0,0,7,5,10,100,8,10,7,10,0,0.245273378,0.193663771,0.22074604,0.231987736,0.108329075,0.22533137,0.494845361,0.226804124,0.039764359,0.013254786,769.606,0,7,8,91.15044248,0.113438937
E01002232,0,0,0,0,5,7,10,100,7,10,6,10,0,0.222544751,0.173681664,0.21577165,0.207063377,0.180938558,0.299012694,0.461212976,0.177715092,0.056417489,0.005641749,421.569,2,5,9,93.95454545,0.259796807
E01002233,0,1,0,0,3,8,10,100,6,10,6,10,0.495,0.243766122,0.1711092,0.236027515,0.237747206,0.111349957,0.412466844,0.396551724,0.145888594,0.031830239,0.013262599,284.085,1,5,9,115.1485149,0.296646604
E01002234,0,0,0,0,9,5,10,100,8,10,7,10,0,0.252241482,0.216377764,0.210400478,0.234907352,0.086072923,0.273722628,0.47810219,0.178832117,0.060218978,0.009124088,780.465,0,5,9,101.8879415,0.190077705
E01002235,0,0,0,0,4,7,10,100,7,10,6,10,0,0.26744186,0.160768453,0.203235592,0.234580384,0.133973711,0.385245902,0.38852459,0.175409836,0.039344262,0.01147541,457.923,1,5,8,115.0668994,0.093023256
E01002236,0,0,0,0,3,9,10,100,6,10,6,10,0,0.242663163,0.187910644,0.261936049,0.212439772,0.095050372,0.317869416,0.493127148,0.14604811,0.036082474,0.006872852,210.61,2,2,17,103.8199181,0.394656154
E01002237,0,0,0,0,5,10,10,100,7,10,6,10,0,0.200787402,0.182227222,0.286839145,0.238470191,0.09167604,0.37808642,0.450617284,0.134259259,0.026234568,0.010802469,224.065,2,9,18,123.5580264,0.11192351
E01002238,0,0,0,0,4,9,10,100,7,10,6,10,0,0.235416667,0.163020833,0.23125,0.2546875,0.115625,0.214765101,0.513422819,0.228187919,0.026845638,0.016778523,349.601,1,4,18,55.89519651,0.1796875
E01002239,0,0,0,0,9,6,10,100,8,10,8,10,0,0.185955056,0.130898876,0.219101124,0.256741573,0.207303371,0.201574803,0.477165354,0.251968504,0.053543307,0.015748031,450.306,2,5,14,49.38956715,0.899438202
E01002240,0,0,0,0,6,9,10,100,7,10,7,10,0,0.193493151,0.165525114,0.202054795,0.270547945,0.168378995,0.299236641,0.508396947,0.157251908,0.025954198,0.009160305,474.858,1,7,18,104.0998217,0.162671233
E01002241,0,0,0,0,11,3,10,100,9,10,9,10,0,0.213186813,0.164835165,0.218681319,0.272527473,0.130769231,0.229477612,0.430970149,0.244402985,0.082089552,0.013059701,563.452,0,5,18,77.3480663,0.153846154
E01002242,0,0,0,0,11,7,10,100,9,10,8,10,0,0.207423581,0.151746725,0.186135371,0.253820961,0.200873362,0.135399674,0.474714519,0.316476346,0.061990212,0.01141925,762.996,0,4,18,67.90214974,0.133733624
E01002243,0,0,0,1,6,9,10,100,7,10,7,10,0.847,0.227872861,0.167726161,0.255745721,0.216625917,0.13202934,0.430932704,0.412042503,0.118063754,0.027154664,0.011806375,188.473,2,14,17,86.57917019,0.509535452
E01002244,0,0,0,0,5,7,10,100,7,10,7,10,0,0.232281428,0.166580445,0.259699948,0.228142783,0.113295396,0.277703605,0.481975968,0.185580774,0.036048064,0.018691589,477.189,2,11,16,57.7877429,0.147956544
E01002245,0,0,0,0,6,8,10,100,7,10,7,10,0,0.209914321,0.167686659,0.23378213,0.229498164,0.159118727,0.295238095,0.441269841,0.219047619,0.028571429,0.015873016,473.564,3,11,17,64.02821317,0.235618115
E01002246,0,1,0,0,5,4,10,100,7,10,7,10,0.184,0.146380697,0.170509383,0.15227882,0.234316354,0.296514745,0.196232339,0.48822606,0.249607535,0.054945055,0.010989011,217.787,1,3,19,34.34622468,0.252546917
E01002247,0,0,0,0,6,7,10,100,7,10,7,10,0,0.24057844,0.203330412,0.261174408,0.222173532,0.072743208,0.245541838,0.508916324,0.19478738,0.042524005,0.008230453,353.336,1,7,19,69.80728051,0.27826468
E01002248,0,0,0,0,5,8,10,100,7,10,6,10,0,0.255053508,0.176575505,0.224732461,0.20332937,0.140309156,0.341216216,0.413851351,0.201013514,0.033783784,0.010135135,265.36,1,2,20,31.39817062,3.433412604
E01002249,0,0,0,0,5,10,10,100,7,10,7,10,0,0.26758794,0.205527638,0.318341709,0.154020101,0.054522613,0.294906166,0.451742627,0.193029491,0.042895442,0.017426273,408.392,1,6,17,69.47111189,0.249748744
E01002250,0,0,0,0,11,3,10,100,9,10,8,10,0,0.225651943,0.202235232,0.232570516,0.242682278,0.096860032,0.182242991,0.484423676,0.260124611,0.049844237,0.023364486,891.521,0,3,14,17.53452781,0.350718467
E01002251,0,0,0,0,9,7,10,100,8,10,7,10,0,0.232858113,0.178547183,0.210454854,0.247793618,0.130346232,0.294676806,0.41634981,0.239543726,0.038022814,0.011406844,689.617,0,1,16,45.26736325,0.101154107
E01002252,0,0,0,0,11,2,10,100,9,3,8,10,0,0.176211454,0.158590308,0.166771554,0.241032096,0.257394588,0.153970827,0.46191248,0.277147488,0.079416532,0.027552674,888.937,0,1,1,13.76115008,0.100692259
E01002253,0,0,0,0,9,3,10,100,9,10,7,10,0,0.152821814,0.128091313,0.17121116,0.274571972,0.273303741,0.125203252,0.398373984,0.351219512,0.094308943,0.030894309,1116.252,0,0,6,15.33599144,0.145212429
E01002254,0,0,0,1,5,5,10,100,7,10,6,10,0.178,0.186666667,0.137142857,0.14984127,0.269206349,0.257142857,0.122641509,0.463836478,0.317610063,0.06918239,0.02672956,318.603,1,1,6,28.00497866,0.315555556
E01002255,0,0,0,0,13,1,10,100,10,9,9,10,0,0.202301635,0.138703816,0.210175651,0.259236826,0.189582071,0.136507937,0.526984127,0.255555556,0.061904762,0.019047619,391.68,1,3,13,27.89322521,0.076923077
E01002256,0,0,0,0,7,4,10,100,7,8,7,10,0,0.18621134,0.140463918,0.18814433,0.260309278,0.224871134,0.166129032,0.462903226,0.288709677,0.061290323,0.020967742,404.163,1,1,5,55.52772809,0.099226804
E01002257,0,0,0,0,8,8,10,100,8,10,7,10,0,0.180784537,0.141557703,0.143831723,0.274587834,0.259238204,0.144393241,0.399385561,0.330261137,0.084485407,0.041474654,419.218,1,5,6,23.21805702,0.133598636
E01002258,0,0,0,0,6,2,10,100,7,5,7,10,0,0.19640853,0.156004489,0.182379349,0.244668911,0.220538721,0.291091593,0.468005019,0.181932246,0.038895859,0.020075282,742.998,0,1,3,59.26172265,0.150392817
E01002259,0,0,0,0,6,2,10,100,8,5,7,10,0,0.195154778,0.158142665,0.187752355,0.261776581,0.19717362,0.16503268,0.464052288,0.272875817,0.065359477,0.032679739,1080.711,0,0,3,7.898793388,0.238896366
E01002260,0,0,0,0,10,4,10,100,9,9,8,10,0,0.217250674,0.159568733,0.217789757,0.2393531,0.166037736,0.181978799,0.477031802,0.252650177,0.061837456,0.026501767,519.667,0,3,11,16.63527935,0.126684636
E01002261,0,0.5,0,0.5,5,7,10,100,7,10,6,10,0.967,0.211538462,0.168414918,0.196969697,0.279137529,0.143939394,0.248062016,0.466666667,0.215503876,0.048062016,0.021705426,211.142,3,3,9,82.93861769,0.207459207
E01002262,0,0,0,0,7,5,10,100,8,9,7,10,0,0.191313909,0.163826278,0.217702034,0.268279274,0.158878505,0.2864,0.392,0.2352,0.0608,0.0256,403.38,1,4,6,81.49641577,0.135239142
E01002263,0,0,0,0,8,6,10,100,8,9,7,10,0,0.196701283,0.128283445,0.20830788,0.255956017,0.210751374,0.134646962,0.443349754,0.3136289,0.083743842,0.024630542,586.093,0,2,7,19.22489724,0.171655467
E01002264,0,0,0,0,6,6,10,100,7,10,6,10,0,0.258907363,0.168052257,0.196555819,0.21912114,0.15736342,0.452112676,0.402816901,0.111267606,0.029577465,0.004225352,620.023,0,5,7,83.16049383,0.081947743
E01002265,0,1,0,0,4,4,10,100,7,8,6,10,0.194,0.179799427,0.148997135,0.217765043,0.257163324,0.196275072,0.180250784,0.526645768,0.238244514,0.042319749,0.012539185,131.304,1,2,6,27.10153368,0.193409742
E01002266,0,0,0,1,4,5,10,100,7,10,6,10,0.291,0.192280702,0.154385965,0.179649123,0.245614035,0.228070175,0.23,0.443333333,0.25,0.058333333,0.018333333,209.882,1,2,7,41.40034863,0.132631579
E01002267,0,0,0,0,6,5,10,100,8,9,7,10,0,0.196190476,0.173333333,0.204444444,0.212063492,0.213968254,0.347411444,0.453678474,0.153950954,0.03133515,0.013623978,295.543,1,2,6,75.43103448,0.160634921
E01002268,0,0,0,0,10,3,10,100,8,9,9,10,0,0.204038997,0.179665738,0.178969359,0.260445682,0.176880223,0.177263969,0.40655106,0.285163776,0.096339114,0.034682081,974.502,0,3,8,16.96396929,0.384401114
E01002269,0,0,0,1,17,0,10,0,9,9,9,10,0.13,0.210264901,0.16611479,0.171633554,0.261589404,0.190397351,0.119469027,0.42920354,0.32300885,0.085545723,0.042772861,264.598,1,1,5,23.56919875,0.130242826
E01002270,0,0,0,0,9,4,10,100,8,10,7,10,0,0.133453022,0.164572113,0.146618791,0.280071813,0.275284261,0.143533123,0.32807571,0.27444795,0.160883281,0.093059937,513.138,0,3,11,24.63874963,0.157989228
E01002271,0,0,0,0,15,0,10,49,10,10,8,10,0,0.161227154,0.152741514,0.141644909,0.276109661,0.268276762,0.036893204,0.293203883,0.421359223,0.149514563,0.099029126,781.406,0,1,10,27.92562887,0.133159269
E01002272,0,0,0,1,4,6,10,100,7,10,6,10,0.443,0.197305864,0.13866878,0.20681458,0.268621236,0.18858954,0.143656716,0.47761194,0.279850746,0.072761194,0.026119403,295.256,2,3,20,55.96452328,0.163232964
E01002273,0,0,0,0,15,0,10,48,10,9,8,10,0,0.150546022,0.150546022,0.146645866,0.283931357,0.268330733,0.071428571,0.344897959,0.379591837,0.151020408,0.053061224,1135.041,0,0,11,15.37354599,0.349453978
E01002274,0,0,0,1,6,7,10,100,7,10,6,10,0.326,0.170238824,0.166564605,0.174525413,0.271279853,0.217391304,0.153179191,0.489884393,0.274566474,0.065028902,0.01734104,312.598,1,4,11,53.17486161,0.232700551
E01002275,0,0,0,0,11,4,10,100,9,10,8,10,0,0.137358491,0.159245283,0.115471698,0.292075472,0.295849057,0.079303675,0.373307544,0.3172147,0.154738878,0.075435203,673.026,0,4,15,30.77816492,0.138113208
E01002276,0,0,0,0,18,0,9,45,11,3,9,10,0,0.21174295,0.184003699,0.196948682,0.230235784,0.177068886,0.213256484,0.409221902,0.266570605,0.07925072,0.031700288,840.203,0,4,5,4.957484357,0.251040222
E01002277,0,0,0,0,7,2,10,100,8,7,7,10,0,0.219005664,0.164883575,0.217117684,0.263058527,0.13593455,0.284539474,0.4375,0.225328947,0.036184211,0.016447368,1430.982,0,0,6,10.81982841,0.101321586
E01002278,0,0,0,0,13,1,10,80,9,6,8,10,0,0.247803163,0.205038079,0.209724663,0.216168717,0.121265378,0.377179081,0.377179081,0.196513471,0.036450079,0.012678288,558.315,0,4,7,75,0.135325132
E01002279,0,0,0,0,11,1,10,81,9,5,8,10,0,0.248137536,0.155873926,0.223495702,0.251002865,0.121489971,0.279179811,0.449526814,0.20977918,0.048895899,0.012618297,946.59,0,1,6,48.53963839,0.204584527
E01002280,0,0,0,0,10,1,10,100,8,5,8,10,0,0.280128548,0.210498125,0.221746117,0.207820032,0.079807177,0.425120773,0.389694042,0.156199678,0.022544283,0.006441224,292.266,3,4,6,118.6904005,0.076057847
E01002281,0,0,0,0,7,2,10,100,8,8,7,10,0,0.291783567,0.144288577,0.318236473,0.174348697,0.071342685,0.441798942,0.423280423,0.117724868,0.014550265,0.002645503,675.388,0,1,7,61.16695268,0.199599198
E01002282,0,0.666666667,0,0.333333333,5,2,10,100,7,8,7,10,1.083,0.316023739,0.194856578,0.21810089,0.184965381,0.086053412,0.402694611,0.423652695,0.154191617,0.016467066,0.002994012,71.586,4,5,7,72.97004691,0.319485658
E01002283,0,0,0,0,6,2,10,100,7,8,7,10,0,0.252694611,0.17245509,0.211377246,0.22994012,0.133532934,0.35016835,0.383838384,0.205387205,0.048821549,0.011784512,1062.978,0,0,7,73.63315697,0.105389222
E01002284,0,1,0,0,8,3,10,100,8,9,7,10,0.366,0.240375123,0.18213228,0.233464956,0.242349457,0.101678184,0.34248366,0.441830065,0.167320261,0.036601307,0.011764706,245.502,4,5,7,74.15812592,0.11846002
E01002285,0,0,0,1,8,4,10,100,8,8,7,10,0.219,0.175344564,0.145482389,0.186064319,0.258039816,0.235068913,0.186538462,0.448076923,0.284615385,0.063461538,0.017307692,338.439,1,2,9,28.54644809,0.854517611
E01002286,0,0,0,0,11,3,10,80,8,9,7,10,0,0.167496887,0.150684932,0.158156912,0.294520548,0.229140722,0.128664495,0.459283388,0.299674267,0.087947883,0.024429967,507.952,0,5,11,67.79231743,0.109589041
E01002287,0,0,0,0,6,6,10,100,7,10,6,10,0,0.185939553,0.149145861,0.180026281,0.273324573,0.211563732,0.166112957,0.46013289,0.27076412,0.089700997,0.013289037,302.549,3,4,10,67.55437195,0.217477004
E01002288,0,0,0,0,9,3,10,100,9,6,8,10,0,0.178866964,0.137492043,0.181413113,0.299809039,0.202418842,0.115523466,0.413357401,0.30866426,0.119133574,0.0433213,296.849,1,3,6,46.1787184,0.131126671
E01002289,0,1,0,0,9,4,10,79,9,9,7,10,0.368,0.18816568,0.155621302,0.20887574,0.284615385,0.162721893,0.215780998,0.447665056,0.259259259,0.061191626,0.01610306,478.325,1,1,10,62.22385862,0.298816568
E01002290,0,0,0,0,7,3,10,100,7,10,7,10,0,0.137621024,0.141078838,0.147302905,0.281466113,0.29253112,0.224648986,0.449297972,0.248049922,0.059282371,0.018720749,316.918,1,1,14,51.84653998,0.095435685
