objectid,lsoa11cd,lsoa11nm,Borough,All Ages,HubName,HubDist,NUMPOINTS(,NUMPOINT_1,NUMPOINT_2
21390,E01003556,Newham 008A,Newham,2076 ,1010004890,76.91592907,3,3,14
21391,E01003557,Newham 006D,Newham,2195 ,1010003476,447.6008573,1,7,18
21393,E01003555,Newham 007B,Newham,1925 ,1010004890,485.4200996,1,4,13
21395,E01003553,Newham 009B,Newham,1885 ,1010003476,79.44943617,2,8,18
21396,E01003550,Newham 001D,Newham,1817 ,1010010038,598.8494743,0,3,13
21398,E01003558,Newham 008B,Newham,1717 ,1010014350,258.6776328,2,5,15
21475,E01003766,Redbridge 024A,Redbridge,1763 ,1010000205,490.4879827,1,3,14
21477,E01003767,Redbridge 024B,Redbridge,2081 ,1010000205,266.7668627,2,4,15
21480,E01003764,Redbridge 009F,Redbridge,2237 ,1010014476,203.0765395,1,5,11
21483,E01003765,Redbridge 009G,Redbridge,1957 ,1010014476,256.7458873,1,5,11
21486,E01003762,Redbridge 009D,Redbridge,1729 ,1010014476,742.6642036,0,6,9
21489,E01003763,Redbridge 009E,Redbridge,2083 ,1010004220,434.9033208,1,1,10
21492,E01003760,Redbridge 009B,Redbridge,1948 ,1010014664,834.9269267,0,3,9
21495,E01003761,Redbridge 009C,Redbridge,1811 ,1010004220,941.7061448,0,3,9
21498,E01003768,Redbridge 024C,Redbridge,1902 ,1010018970,315.5525137,1,3,18
21501,E01003769,Redbridge 022A,Redbridge,2018 ,1010000205,298.1047808,2,4,15
21530,E01003656,Redbridge 005A,Redbridge,1584 ,1010010040,229.5385732,1,1,3
21531,E01003657,Redbridge 005B,Redbridge,2253 ,1010010040,244.0201397,1,1,4
21532,E01003654,Redbridge 004A,Redbridge,1618 ,1010003590,494.4505748,2,2,9
21533,E01003652,Redbridge 015C,Redbridge,1621 ,1010005073,486.2299566,1,4,10
21534,E01003653,Redbridge 015D,Redbridge,1782 ,1010005073,176.3836618,3,4,11
21535,E01003650,Redbridge 015B,Redbridge,1525 ,1010004219,632.9204626,0,9,10
21536,E01003651,Redbridge 012D,Redbridge,1499 ,1010003589,582.0895487,0,4,11
21537,E01003658,Redbridge 004C,Redbridge,1676 ,1010003590,553.6361368,0,3,9
21538,E01003659,Redbridge 005C,Redbridge,1756 ,1010010040,623.6296602,0,1,9
21569,E01000024,Barking and Dagenham 008D,Barking and Dagenham,1546 ,1010007338,535.0989506,0,2,10
21570,E01000025,Barking and Dagenham 008E,Barking and Dagenham,1676 ,1010007338,441.355481,1,2,10
21571,E01000022,Barking and Dagenham 008B,Barking and Dagenham,1433 ,1010007338,596.4364373,0,3,12
21572,E01000023,Barking and Dagenham 008C,Barking and Dagenham,3853 ,1010007338,76.08669185,1,1,11
21573,E01000020,Barking and Dagenham 023B,Barking and Dagenham,1930 ,1010010160,326.2169467,1,4,16
21574,E01000021,Barking and Dagenham 008A,Barking and Dagenham,1756 ,1010007338,331.7202855,1,4,14
21575,E01000028,Barking and Dagenham 001B,Barking and Dagenham,1729 ,1010008107,444.0174104,1,1,5
21576,E01000029,Barking and Dagenham 001C,Barking and Dagenham,1764 ,1010008107,479.2975854,1,2,6
21698,E01003576,Newham 002A,Newham,2036 ,1010004854,450.4940098,1,6,12
21699,E01003577,Newham 005C,Newham,2189 ,1010003014,505.6828177,0,7,14
21701,E01003575,Newham 005B,Newham,1765 ,1010004854,818.3644977,0,1,19
21704,E01003570,Newham 008C,Newham,1971 ,1010014350,281.3467001,2,4,14
21706,E01003578,Newham 003A,Newham,2215 ,1010004854,27.01770836,1,2,13
21707,E01003579,Newham 004A,Newham,1941 ,1010004854,411.7638784,1,2,14
21787,E01003716,Redbridge 034D,Redbridge,1944 ,1010016891,461.2374803,1,5,12
21789,E01003796,Redbridge 018D,Redbridge,1604 ,1010014927,303.7973425,2,3,10
21790,E01003714,Redbridge 034B,Redbridge,2225 ,1010018970,255.1605055,2,4,19
21791,E01003795,Redbridge 018C,Redbridge,1229 ,1010014927,526.3436674,0,3,8
21792,E01003715,Redbridge 034C,Redbridge,2246 ,1010000205,438.8197338,2,4,17
21793,E01003794,Redbridge 018B,Redbridge,1565 ,1010010041,762.1522043,0,3,9
21794,E01003712,Redbridge 010D,Redbridge,1228 ,1010015670,293.8427765,1,3,11
21795,E01003793,Redbridge 027D,Redbridge,1617 ,1010016524,331.9847856,1,1,12
21796,E01003713,Redbridge 034A,Redbridge,1769 ,1010000205,436.624181,1,5,15
21797,E01003792,Redbridge 027C,Redbridge,1443 ,1010016524,374.7649832,1,1,8
21798,E01003710,Redbridge 008D,Redbridge,1487 ,1010004220,879.3183234,0,1,6
21799,E01003791,Redbridge 027B,Redbridge,1516 ,1010016524,774.9774157,0,3,11
21800,E01003711,Redbridge 010C,Redbridge,1828 ,1010015670,563.9200861,0,4,11
21801,E01003790,Redbridge 027A,Redbridge,1448 ,1010016524,579.1048996,0,1,8
21802,E01003718,Redbridge 034E,Redbridge,2094 ,1010016891,224.0357111,3,6,12
21804,E01003719,Redbridge 034F,Redbridge,2211 ,1010006291,396.6982568,3,4,13
21806,E01003676,Redbridge 036B,Redbridge,1837 ,1010003589,917.4449275,0,2,8
21807,E01003677,Redbridge 036C,Redbridge,1698 ,1010004220,1158.866414,0,0,10
21808,E01003674,Redbridge 007G,Redbridge,2633 ,1010006624,231.8221127,3,5,8
21809,E01003675,Redbridge 036A,Redbridge,1719 ,1010004220,1622.959598,0,0,9
21813,E01003671,Redbridge 007D,Redbridge,1472 ,1010006624,709.9408751,0,6,9
21814,E01003678,Redbridge 036D,Redbridge,1608 ,1010015670,921.3217295,0,1,9
21815,E01003679,Redbridge 036E,Redbridge,1690 ,1010015670,817.9086502,0,1,9
22216,E01033592,Redbridge 019I,Redbridge,1871 ,1010014299,821.959436,0,2,10
22217,E01033591,Redbridge 030I,Redbridge,2462 ,1010005074,459.7440987,1,7,16
22218,E01033590,Redbridge 019H,Redbridge,1482 ,1010013702,770.4254119,0,2,9
22239,E01003591,Newham 004D,Newham,2346 ,1010004854,440.9932297,1,2,18
22496,E01003534,Newham 010E,Newham,2473 ,1010007061,832.7729259,0,3,17
22735,E01003747,Redbridge 001D,Redbridge,1264 ,1010003590,590.1090285,0,2,4
22737,E01003745,Redbridge 001B,Redbridge,1384 ,1010003590,1003.214032,0,0,4
22738,E01003742,Redbridge 031F,Redbridge,2417 ,1010006000,248.5786073,1,3,18
22739,E01003743,Redbridge 031G,Redbridge,1905 ,1010006000,642.0668186,0,5,15
22740,E01003740,Redbridge 031D,Redbridge,2225 ,1010006000,570.3160767,0,1,17
22741,E01003741,Redbridge 031E,Redbridge,1943 ,1010008697,461.0999035,1,1,16
22742,E01003748,Redbridge 001E,Redbridge,1600 ,1010014664,401.144785,2,2,8
22743,E01003749,Redbridge 001F,Redbridge,1667 ,1010014664,225.8717575,2,3,9
22760,E01003638,Redbridge 017A,Redbridge,1856 ,1010004219,354.3933549,1,6,10
22761,E01003639,Redbridge 013A,Redbridge,2123 ,1010003015,218.1331766,2,5,10
22838,E01000083,Barking and Dagenham 007F,Barking and Dagenham,1937 ,1010010160,503.4280756,0,2,18
22843,E01000080,Barking and Dagenham 007C,Barking and Dagenham,1612 ,1010009272,1049.282755,0,0,13
23067,E01003590,Newham 003D,Newham,1601 ,1010005975,498.5557774,1,2,13
23145,E01003726,Redbridge 002D,Redbridge,1862 ,1010005075,1012.331246,0,0,1
23147,E01003727,Redbridge 003D,Redbridge,1716 ,1010005075,225.5430342,1,1,3
23148,E01003724,Redbridge 003B,Redbridge,1387 ,1010005075,709.6295018,0,1,3
23149,E01003725,Redbridge 003C,Redbridge,1588 ,1010005075,613.5048923,0,1,3
23150,E01003722,Redbridge 002B,Redbridge,2174 ,1010005075,894.5451286,0,1,1
23151,E01003723,Redbridge 002C,Redbridge,1886 ,1010005075,488.5925135,1,1,1
23152,E01003720,Redbridge 002A,Redbridge,1910 ,1010005075,173.9873393,1,1,3
23153,E01003721,Redbridge 003A,Redbridge,1898 ,1010005075,643.6486097,0,2,3
23154,E01003728,Redbridge 032A,Redbridge,3473 ,1010003014,170.2483801,4,8,13
23155,E01003729,Redbridge 032B,Redbridge,1864 ,1010003014,518.3773168,0,5,18
23165,E01003697,Redbridge 035H,Redbridge,1674 ,1010003589,1229.353266,0,0,7
23167,E01003696,Redbridge 035G,Redbridge,1968 ,1010003589,569.2776572,0,3,7
23168,E01003695,Redbridge 035F,Redbridge,1650 ,1010010898,1063.7184,0,1,16
23170,E01003694,Redbridge 035E,Redbridge,1387 ,1010010898,833.1241254,0,2,16
23171,E01003692,Redbridge 035C,Redbridge,1688 ,1010010898,612.9099739,0,3,16
23172,E01003691,Redbridge 035B,Redbridge,1461 ,1010004854,1360.368877,0,0,14
23174,E01003690,Redbridge 035A,Redbridge,2330 ,1010010898,135.1183145,3,3,18
23176,E01003699,Redbridge 006B,Redbridge,1686 ,1010005075,739.0579836,0,2,3
23178,E01003698,Redbridge 006A,Redbridge,1408 ,1010010043,228.6153531,2,2,8
23479,E01003567,Newham 007D,Newham,1916 ,1010004891,681.5793483,0,5,16
23484,E01003560,Newham 011B,Newham,1801 ,1010004891,428.0605274,1,5,15
23485,E01003561,Newham 007C,Newham,1962 ,1010004891,509.0708374,0,7,16
23600,E01003706,Redbridge 010B,Redbridge,1774 ,1010015670,980.2937142,0,2,8
23601,E01003787,Redbridge 026D,Redbridge,1625 ,1010012959,603.6458884,1,8,18
23602,E01003707,Redbridge 008A,Redbridge,1375 ,1010010040,1338.078218,0,0,6
23603,E01003786,Redbridge 026C,Redbridge,1531 ,1010005074,670.5282079,0,5,19
23604,E01003704,Redbridge 006G,Redbridge,1782 ,1010007151,245.5291728,2,2,7
23605,E01003785,Redbridge 029C,Redbridge,2243 ,1010005072,376.5859296,1,6,13
23606,E01003705,Redbridge 010A,Redbridge,2393 ,1010010899,573.5196559,0,4,7
23607,E01003784,Redbridge 029B,Redbridge,2015 ,1010005072,662.8817236,0,5,15
23608,E01003702,Redbridge 006E,Redbridge,2077 ,1010007151,289.8948603,2,2,5
23609,E01003783,Redbridge 029A,Redbridge,2600 ,1010001449,251.5484623,7,9,17
23610,E01003703,Redbridge 006F,Redbridge,2651 ,1010010043,692.4380844,0,2,6
23611,E01003782,Redbridge 026B,Redbridge,1888 ,1010012959,296.2176529,3,9,17
23612,E01003700,Redbridge 006C,Redbridge,2329 ,1010010043,503.3531901,0,2,7
23613,E01003781,Redbridge 026A,Redbridge,1945 ,1010005072,439.2820763,1,9,17
23614,E01003701,Redbridge 006D,Redbridge,1927 ,1010003016,272.3557633,3,4,10
23616,E01003708,Redbridge 008B,Redbridge,1763 ,1010015670,1139.620561,0,0,8
23617,E01003789,Redbridge 018A,Redbridge,1425 ,1010014927,395.6329335,1,4,9
23618,E01003709,Redbridge 008C,Redbridge,1700 ,1010015670,727.5438395,0,1,11
23619,E01003788,Redbridge 029D,Redbridge,2195 ,1010005072,577.771932,0,5,15
23620,E01003666,Redbridge 019F,Redbridge,2889 ,1010013702,342.9418023,2,5,12
23621,E01003664,Redbridge 019D,Redbridge,1707 ,1010005547,881.5513991,0,3,8
23622,E01003665,Redbridge 019E,Redbridge,1723 ,1010013702,719.7812046,0,4,10
