LSOA11CD,Employee
E01016661,201 
E01016662,233 
E01016663,215 
E01016664,489 
E01016665,345 
E01016666,181 
E01016668,242 
E01016669,288 
E01016670,369 
E01016671,862 
E01016672,325 
E01016673,494 
E01016674,197 
E01016675,736 
E01016676,328 
E01016677,613 
E01016678,1615 
E01016679,2032 
E01016680,289 
E01016682,1085 
E01016683,584 
E01016684,353 
E01016685,1647 
E01016686,159 
E01016687,136 
E01016688,438 
E01016689,224 
E01016690,1093 
E01016691,535 
E01016692,193 
E01016693,229 
E01016694,1026 
E01016695,286 
E01016696,3043 
E01016699,933 
E01016700,1205 
E01016701,516 
E01016702,3210 
E01016703,788 
E01016704,466 
E01016705,1770 
E01016706,260 
E01016707,223 
E01016708,260 
E01016709,365 
E01016710,353 
E01016711,1808 
E01016713,1189 
E01016714,1405 
E01016715,252 
E01016716,2360 
E01016717,124 
E01016718,159 
E01016719,166 
E01016720,276 
E01016721,237 
E01016722,215 
E01016723,228 
E01016724,1230 
E01016725,260 
E01016726,151 
E01016727,223 
E01016728,1278 
E01016729,351 
E01016731,269 
E01016732,236 
E01016733,266 
E01016734,1063 
E01016735,1610 
E01016736,592 
E01016737,211 
E01016738,614 
E01016739,525 
E01016740,169 
E01016741,200 
E01016742,377 
E01016743,341 
E01016744,104 
E01016745,608 
E01016746,263 
E01016748,275 
E01016750,266 
E01016751,220 
E01016752,213 
E01016753,1156 
E01016754,246 
E01016755,249 
E01016756,709 
E01016757,145 
E01016758,190 
E01016759,262 
E01016760,710 
E01016761,1729 
E01016762,172 
E01016763,4120 
E01016764,219 
E01016765,352 
E01016766,144 
E01016767,1888 
E01016768,1015 
E01016769,503 
E01016770,288 
E01016771,457 
E01016772,228 
E01016773,439 
E01016774,395 
E01016775,2796 
E01016776,177 
E01016777,363 
E01016778,1739 
E01016780,238 
E01016781,1098 
E01016783,4302 
E01016784,330 
E01016786,174 
E01016787,392 
E01016788,291 
E01016789,144 
E01016790,201 
E01016791,544 
E01016792,162 
E01016793,1437 
E01016794,1196 
E01016795,572 
E01016796,693 
E01016797,847 
E01016798,739 
E01016799,342 
E01016800,490 
E01016801,343 
E01016802,432 
E01016803,469 
E01016804,4391 
E01016805,187 
E01016806,220 
E01016807,371 
E01016808,242 
E01016809,216 
E01016810,913 
E01016811,142 
E01016812,305 
E01016813,1776 
E01016814,267 
E01016815,164 
E01016816,1915 
E01016817,147 
E01016818,1610 
E01016819,446 
E01016820,4191 
E01016821,512 
E01016822,416 
E01016823,2310 
E01016824,147 
E01016825,195 
E01016826,231 
E01016827,2611 
E01016828,1754 
E01016829,119 
E01016830,172 
E01016831,287 
E01016832,131 
E01016833,134 
E01016834,176 
E01016835,168 
E01016836,159 
E01016837,786 
E01016838,480 
E01016839,338 
E01016840,4132 
E01016841,1018 
E01016842,111 
E01016843,108 
E01016844,2021 
E01016845,3854 
E01016846,192 
E01016847,992 
E01016848,1433 
E01016849,875 
E01016850,608 
E01016851,573 
E01016852,700 
E01016853,738 
E01016854,448 
E01016855,1592 
E01016856,945 
E01016857,1022 
E01016858,325 
E01016859,1416 
E01016860,915 
E01016861,469 
E01016862,5694 
E01016863,348 
E01016864,329 
E01016865,159 
E01016866,376 
E01016867,183 
E01016868,112 
E01016869,465 
E01016870,323 
E01016871,240 
E01016872,523 
E01016873,1956 
E01016874,600 
E01016875,596 
E01016876,1405 
E01016877,440 
E01016878,799 
E01016879,1003 
E01016880,141 
E01016881,988 
E01016882,202 
E01016883,170 
E01016884,336 
E01016885,226 
E01016886,253 
E01016887,285 
E01016888,772 
E01016889,287 
E01016890,726 
E01016891,424 
E01016892,338 
E01016893,281 
E01016894,360 
E01016895,1098 
E01016896,261 
E01016897,306 
E01016898,385 
E01016899,2729 
E01016900,1144 
E01016901,298 
E01016902,249 
E01016903,640 
E01016904,322 
E01016905,389 
E01016906,193 
E01016907,257 
E01016908,526 
E01016909,153 
E01016910,252 
E01016911,564 
E01016912,1100 
E01016913,199 
E01016914,1112 
E01016915,234 
E01016916,254 
E01016917,130 
E01016918,425 
E01016919,134 
E01016920,152 
E01016921,197 
E01016922,325 
E01016923,340 
E01016924,293 
E01016925,163 
E01016926,2214 
E01016927,388 
E01016928,539 
E01016929,511 
E01016930,264 
E01016931,220 
E01016932,454 
E01016933,363 
E01016934,313 
E01016935,882 
E01016936,1351 
E01016937,859 
E01016938,591 
E01016939,440 
E01016940,375 
E01016941,2071 
E01016942,718 
E01016943,623 
E01016944,864 
E01016945,698 
E01016946,391 
E01016947,710 
E01016948,454 
E01016949,3399 
E01016950,650 
E01016951,490 
E01016952,12832 
E01016953,871 
E01016954,557 
E01016955,1545 
E01016956,233 
E01016957,2214 
E01016958,322 
E01016959,372 
E01016960,735 
E01016961,430 
E01016962,498 
E01016963,664 
E01016964,3351 
E01016966,318 
E01016967,754 
E01016968,355 
E01016969,7500 
E01016970,428 
E01016971,788 
E01016972,475 
E01016973,283 
E01016974,2306 
E01016975,490 
E01016976,332 
E01016977,443 
E01016978,512 
E01016979,1897 
E01016980,3100 
E01016981,1095 
E01016982,197 
E01016983,305 
E01016984,277 
E01016985,280 
E01016986,555 
E01016987,652 
E01016988,647 
E01016989,325 
E01016990,333 
E01016991,441 
E01016992,658 
E01016993,432 
E01016994,833 
E01016995,452 
E01016996,527 
E01016997,1685 
E01016998,270 
E01016999,310 
E01017000,406 
E01017001,937 
E01017002,279 
E01017003,530 
E01017004,660 
E01017005,352 
E01017006,489 
E01017007,1021 
E01017008,462 
E01017009,324 
E01017010,202 
E01017011,117 
E01017012,257 
E01017013,491 
E01017014,653 
E01017015,137 
E01017016,425 
E01017017,205 
E01017018,254 
E01017019,741 
E01017020,534 
E01017021,449 
E01017022,416 
E01017023,180 
E01017024,352 
E01017025,171 
E01017026,220 
E01017027,472 
E01017028,257 
E01017029,221 
E01017030,267 
E01017031,1142 
E01017032,10206 
E01017034,9322 
E01017035,722 
E01017036,326 
E01017037,1725 
E01017038,2050 
E01017039,410 
E01017040,1131 
E01017041,249 
E01017042,155 
E01017043,259 
E01017044,200 
E01017045,239 
E01017046,4294 
E01017047,2344 
E01017048,3326 
E01017049,420 
E01017050,399 
E01017051,7886 
E01017052,609 
E01017053,2147 
E01017054,1587 
E01017055,473 
E01017056,277 
E01017057,183 
E01017058,741 
E01017059,3516 
E01017060,1800 
E01017061,393 
E01017062,291 
E01017063,189 
E01017064,727 
E01017066,801 
E01017067,198 
E01017068,240 
E01017069,312 
E01017070,261 
E01017071,398 
E01017072,348 
E01017073,341 
E01017074,358 
E01017075,251 
E01017076,264 
E01017077,512 
E01017078,177 
E01017079,222 
E01017080,765 
E01017081,113 
E01017082,301 
E01017083,178 
E01017084,394 
E01017085,1167 
E01017086,303 
E01017087,228 
E01017088,467 
E01017089,250 
E01017090,1036 
E01017091,177 
E01017092,523 
E01017093,323 
E01017094,211 
E01017095,585 
E01017096,158 
E01017097,225 
E01017098,280 
E01017099,1985 
E01017100,1693 
E01017101,242 
E01017102,1557 
E01017103,1059 
E01017104,1452 
E01017105,285 
E01017106,183 
E01017107,219 
E01017108,1063 
E01017109,147 
E01017110,228 
E01017111,1634 
E01017112,525 
E01017113,1395 
E01017114,1127 
E01017115,118 
E01017116,363 
E01017117,423 
E01017118,112 
E01017119,180 
E01017120,520 
E01017121,402 
E01017122,1142 
E01017123,909 
E01017124,397 
E01017125,1032 
E01017126,512 
E01017127,371 
E01017128,222 
E01017129,131 
E01017130,290 
E01017131,1783 
E01017132,1249 
E01017133,397 
E01017135,407 
E01017136,1182 
E01017137,299 
E01017138,248 
E01017139,4303 
E01017140,17700 
E01017142,2084 
E01017144,292 
E01017145,242 
E01017146,255 
E01017147,366 
E01017148,198 
E01017149,205 
E01017150,422 
E01017151,226 
E01017152,651 
E01017153,438 
E01017154,2971 
E01017155,1260 
E01017156,250 
E01017157,376 
E01017158,829 
E01017159,264 
E01017160,752 
E01017162,321 
E01017163,133 
E01017164,162 
E01017165,273 
E01017166,541 
E01017167,188 
E01017168,406 
E01017169,209 
E01017170,205 
E01017171,375 
E01017172,1228 
E01017173,237 
E01017174,136 
E01017175,482 
E01017176,205 
E01017177,408 
E01017178,176 
E01017179,233 
E01017180,195 
E01017181,139 
E01017182,596 
E01017183,131 
E01017184,364 
E01017185,376 
E01017186,109 
E01017187,942 
E01017188,130 
E01017189,273 
E01017190,288 
E01017191,371 
E01017192,654 
E01017193,277 
E01017194,2119 
E01017195,618 
E01017196,643 
E01017197,194 
E01017198,160 
E01017199,173 
E01017200,624 
E01017201,164 
E01017202,221 
E01017203,137 
E01017204,198 
E01017205,256 
E01017206,314 
E01017207,822 
E01017208,135 
E01017209,310 
E01017210,233 
E01017211,658 
E01017212,1094 
E01017213,901 
E01017214,2573 
E01017215,1326 
E01017216,683 
E01017217,385 
E01017218,117 
E01017219,873 
E01017220,277 
E01017221,305 
E01017222,203 
E01017223,203 
E01017224,947 
E01017225,313 
E01017226,230 
E01017227,139 
E01017228,232 
E01017231,310 
E01017232,224 
E01017233,154 
E01017234,228 
E01017235,853 
E01017236,170 
E01017237,115 
E01017238,1067 
E01017239,1034 
E01017240,1036 
E01017241,311 
E01017242,199 
E01017243,202 
E01017244,101 
E01017245,310 
E01017246,701 
E01017247,540 
E01017248,521 
E01017249,371 
E01017250,719 
E01017251,9922 
E01017252,261 
E01017253,304 
E01017254,304 
E01017255,386 
E01017256,595 
E01017257,184 
E01017258,246 
E01017259,152 
E01017260,153 
E01017261,270 
E01017262,375 
E01017263,279 
E01017264,320 
E01017265,1354 
E01017266,203 
E01017267,277 
E01017270,212 
E01017271,93 
E01017272,105 
E01017273,415 
E01017274,113 
E01017275,367 
E01017276,707 
E01017277,323 
E01017278,161 
E01017279,248 
E01017280,148 
E01017281,169 
E01017282,118 
E01017283,470 
E01017284,763 
E01017285,705 
E01017286,352 
E01017287,192 
E01017288,343 
E01017289,413 
E01017290,561 
E01017291,542 
E01017292,416 
E01017293,517 
E01017294,571 
E01017295,110 
E01017296,935 
E01017297,401 
E01017298,244 
E01017299,375 
E01017300,1198 
E01017301,356 
E01017302,636 
E01017303,262 
E01017304,188 
E01017305,787 
E01017306,195 
E01017307,1712 
E01017308,377 
E01017309,273 
E01017310,1177 
E01017311,671 
E01017312,644 
E01017315,252 
E01017316,474 
E01017317,436 
E01017318,205 
E01017319,111 
E01017320,641 
E01017321,774 
E01017322,482 
E01017323,367 
E01017324,366 
E01017325,491 
E01017326,5140 
E01017327,647 
E01017328,390 
E01017329,1079 
E01017331,650 
E01017332,138 
E01017333,1007 
E01017334,6266 
E01017335,534 
E01017336,1378 
E01017337,1429 
E01017338,261 
E01017339,216 
E01017340,366 
E01017341,255 
E01017342,463 
E01017343,202 
E01017344,626 
E01017345,778 
E01017346,245 
E01017347,652 
E01017348,605 
E01017349,1151 
E01017350,302 
E01017351,1440 
E01017352,133 
E01017353,300 
E01017354,443 
E01017355,282 
E01017356,627 
E01017357,262 
E01017358,319 
E01017359,361 
E01017360,1081 
E01017361,495 
E01017362,263 
E01017363,786 
E01017364,345 
E01017365,478 
E01017366,201 
E01017367,436 
E01017368,405 
E01017369,406 
E01017370,247 
E01017371,487 
E01017372,165 
E01017373,1832 
E01017374,684 
E01017375,891 
E01017376,971 
E01017377,428 
E01017378,257 
E01017379,620 
E01017380,446 
E01017381,476 
E01017382,352 
E01017383,356 
E01017384,340 
E01017385,2026 
E01017386,595 
E01017387,121 
E01017388,130 
E01017389,1739 
E01017390,652 
E01017391,202 
E01017392,521 
E01017393,779 
E01017394,188 
E01017397,511 
E01017398,622 
E01017399,183 
E01017400,1008 
E01017401,507 
E01017402,463 
E01017403,247 
E01017404,178 
E01017405,538 
E01017406,501 
E01017407,431 
E01017408,148 
E01017409,400 
E01017410,376 
E01017411,903 
E01017412,646 
E01017413,509 
E01017414,308 
E01017415,535 
E01017416,466 
E01017417,434 
E01017418,385 
E01017419,577 
E01017420,280 
E01017421,379 
E01017422,590 
E01017423,1581 
E01017424,885 
E01017425,479 
E01017426,283 
E01017427,541 
E01017428,283 
E01017429,442 
E01017430,409 
E01017431,1321 
E01017432,368 
E01017433,297 
E01017434,153 
E01017435,1354 
E01017436,650 
E01017437,699 
E01017438,381 
E01017439,521 
E01017440,444 
E01017441,2190 
E01017442,522 
E01017443,1604 
E01017444,575 
E01017445,675 
E01017446,283 
E01017447,566 
E01017449,355 
E01017450,560 
E01017451,754 
E01017452,450 
E01017453,286 
E01017454,186 
E01017455,236 
E01017456,406 
E01017457,278 
E01017458,122 
E01017459,241 
E01017460,492 
E01017461,377 
E01017462,301 
E01017463,296 
E01017464,322 
E01017465,301 
E01017466,3985 
E01017467,460 
E01017468,207 
E01017469,4148 
E01017470,222 
E01017471,2079 
E01017472,404 
E01017473,5561 
E01017474,270 
E01017475,1257 
E01017476,498 
E01017477,88 
E01017478,1562 
E01017479,462 
E01017480,405 
E01017481,112 
E01017482,484 
E01017483,572 
E01017484,1738 
E01017485,193 
E01017486,489 
E01017487,212 
E01017488,431 
E01017489,150 
E01017490,1253 
E01017491,130 
E01017492,131 
E01017493,1821 
E01017495,508 
E01017496,419 
E01017497,176 
E01017498,631 
E01017499,2168 
E01017500,187 
E01017501,1146 
E01017502,1395 
E01017503,876 
E01017504,487 
E01017505,646 
E01017506,357 
E01017507,186 
E01017508,381 
E01017509,393 
E01017510,680 
E01017511,116 
E01017512,579 
E01017513,247 
E01017514,1282 
E01017515,581 
E01017516,4317 
E01017517,552 
E01017518,355 
E01017519,500 
E01017520,3956 
E01017521,330 
E01017522,1274 
E01017523,196 
E01017524,667 
E01017525,562 
E01017526,133 
E01017527,1051 
E01017528,693 
E01017529,129 
E01017530,130 
E01017531,114 
E01017532,306 
E01017533,341 
E01017534,165 
E01017535,307 
E01017536,200 
E01017537,190 
E01017538,549 
E01017539,168 
E01017540,531 
E01017541,326 
E01017542,2049 
E01017543,911 
E01017544,406 
E01017545,1560 
E01017546,345 
E01017547,410 
E01017548,720 
E01017549,196 
E01017550,975 
E01017551,371 
E01017552,776 
E01017553,199 
E01017554,253 
E01017555,2655 
E01017556,270 
E01017557,1421 
E01017558,396 
E01017559,753 
E01017560,184 
E01017561,490 
E01017562,579 
E01017563,327 
E01017564,820 
E01017565,740 
E01017566,258 
E01017567,596 
E01017568,1841 
E01017569,661 
E01017570,1659 
E01017571,452 
E01017572,381 
E01017573,290 
E01017575,2769 
E01017576,216 
E01017577,704 
E01017578,1585 
E01017579,166 
E01017580,219 
E01017581,3282 
E01017582,277 
E01017583,708 
E01017584,3684 
E01017585,154 
E01017586,458 
E01017587,582 
E01017588,283 
E01017589,388 
E01017590,272 
E01017591,556 
E01017592,387 
E01017593,360 
E01017594,183 
E01017595,330 
E01017596,222 
E01017597,132 
E01017598,306 
E01017599,970 
E01017600,234 
E01017601,398 
E01017602,140 
E01017603,396 
E01017604,223 
E01017605,107 
E01017606,322 
E01017607,284 
E01017608,252 
E01017609,202 
E01017610,178 
E01017611,194 
E01017612,173 
E01017613,232 
E01017614,160 
E01017615,843 
E01017616,511 
E01017617,157 
E01017618,158 
E01017619,244 
E01017620,1318 
E01017621,266 
E01017622,422 
E01017623,542 
E01017624,637 
E01017625,195 
E01017626,254 
E01017627,486 
E01017628,580 
E01017629,417 
E01017630,322 
E01017631,956 
E01017632,916 
E01017634,1485 
E01017635,334 
E01017636,282 
E01017637,1195 
E01017638,184 
E01017639,350 
E01017640,178 
E01017641,521 
E01017642,500 
E01017643,449 
E01017644,246 
E01017645,1644 
E01017646,279 
E01017647,273 
E01017648,277 
E01017649,1154 
E01017650,1487 
E01017651,565 
E01017652,283 
E01017653,158 
E01017654,786 
E01017655,291 
E01017657,353 
E01017658,365 
E01017659,149 
E01017660,286 
E01017661,272 
E01017662,884 
E01017663,717 
E01017664,192 
E01017665,2882 
E01017666,894 
E01017667,244 
E01017668,182 
E01017669,686 
E01017670,413 
E01017671,380 
E01017672,697 
E01017673,391 
E01017674,1404 
E01017675,1139 
E01017676,436 
E01017677,766 
E01017678,529 
E01017679,313 
E01017680,413 
E01017681,1373 
E01017682,337 
E01017683,604 
E01017684,238 
E01017687,3110 
E01017688,174 
E01017689,285 
E01017690,641 
E01017691,181 
E01017692,213 
E01017693,288 
E01017694,872 
E01017695,263 
E01017696,290 
E01017697,230 
E01017698,850 
E01017699,1142 
E01017700,318 
E01017701,1350 
E01017702,313 
E01017703,344 
E01017704,368 
E01017705,2308 
E01017706,190 
E01017707,227 
E01017708,2375 
E01017709,224 
E01017710,129 
E01017711,814 
E01017712,249 
E01017713,268 
E01017714,429 
E01017715,454 
E01017716,430 
E01017717,874 
E01017718,882 
E01017719,399 
E01017720,704 
E01017721,362 
E01017722,146 
E01017723,106 
E01017724,234 
E01017726,944 
E01017727,521 
E01017728,1758 
E01017729,315 
E01017730,592 
E01017731,232 
E01017732,718 
E01017733,348 
E01017734,542 
E01017735,280 
E01017736,349 
E01017737,152 
E01017738,775 
E01017739,147 
E01017740,1869 
E01017741,475 
E01017742,2121 
E01017743,346 
E01017744,1479 
E01017745,1575 
E01017746,181 
E01017747,381 
E01017748,512 
E01017749,418 
E01017750,1004 
E01017751,1097 
E01017752,557 
E01017753,316 
E01017754,437 
E01017755,1371 
E01017756,247 
E01017757,352 
E01017758,566 
E01017759,1083 
E01017760,314 
E01017761,375 
E01017762,530 
E01017763,775 
E01017764,292 
E01017765,366 
E01017766,686 
