,time:Treat,"(0, '15,069 < 30,138 ft2 (1,400 < 2,800 m2)')","(0, '3,013 < 15,069 ft2 (280 < 1,400 m2)')","(0, '30,138 ft2 > (2,800 m2)')","(0, '< 3,013 ft2 (280m2)')",FoodPTt,FoodPT15n,FoodPT30n,FoodPT15pct,FoodPT30pct,FoodCyct,FoodCyc15n,FoodCyc30n,FoodCyc45n,FoodCyc60n,FoodCyc15pct,FoodCyc30pct,FoodCyc45pct,FoodCyc60pct,FoodCart,FoodCar15n,NUMPOINTS,PointsDens,NearestDist_mean,NearestDist_median,NUMPOINTS(500m)_mean,NUMPOINTS(500m)_median,NUMPOINT(1km)_mean,NUMPOINT(1km)_median,NUMPOINT(2km)_mean,NUMPOINT(2km)_median,0-18,19-34,35-49,50-64,65+,Total_pop,IMD - Average rank ,IMD - Rank of average rank ,IMD - Average score ,IMD - Rank of average score ,IMD - Proportion of LSOAs in most deprived 10% nationally ,IMD - Rank of proportion of LSOAs in most deprived 10% nationally ,IMD 2019 - Extent ,IMD 2019 - Rank of extent ,IMD 2019 - Local concentration ,IMD 2019 - Rank of local concentration ,Income - Average rank,Income - Rank of average rank,Income - Average score,Income - Rank of average score,Income - Proportion of LSOAs in most deprived 10% nationally,Income - Rank of Proportion of LSOAs in most deprived 10% nationally,Income - Scale,Income - Rank of scale,Employment - Average rank,Employment - Rank of average rank,Employment - Average score,Employment - Rank of average score,Employment - Proportion of LSOAs in most deprived 10% nationally,Employment - Rank of proportion of LSOAs in most deprived 10% nationally,Employment - Scale,Employment - Rank of scale,"Education, Skills and Training - Average rank","Education, Skills and Training - Rank of average rank","Education, Skills and Training - Average score","Education, Skills and Training - Rank of average score","Education, Skills and Training - Proportion of LSOAs in most deprived 10% nationally","Education, Skills and Training - Rank of proportion of LSOAs in most deprived 10% nationally",Health Deprivation and Disability - Average rank,Health Deprivation and Disability - Rank of average rank,Health Deprivation and Disability - Average score,Health Deprivation and Disability - Rank of average score,Health Deprivation and Disability - Proportion of LSOAs in most deprived 10% nationally,Health Deprivation and Disability - Rank of proportion of LSOAs in most deprived 10% nationally,Crime - Average rank,Crime - Rank of average rank,Crime - Average score,Crime - Rank of average score,Crime - Proportion of LSOAs in most deprived 10% nationally,Crime - Rank of proportion of LSOAs in most deprived 10% nationally,Barriers to Housing and Services - Average rank,Barriers to Housing and Services - Rank of average rank,Barriers to Housing and Services - Average score,Barriers to Housing and Services - Rank of average score,Barriers to Housing and Services - Proportion of LSOAs in most deprived 10% nationally,Barriers to Housing and Services - Rank of proportion of LSOAs in most deprived 10% nationally,Living Environment - Average rank,Living Environment - Rank of average rank,Living Environment - Average score,Living Environment - Rank of average score,Living Environment - Proportion of LSOAs in most deprived 10% nationally,Living Environment - Rank of proportion of LSOAs in most deprived 10% nationally,Cars: No cars or vans in household; measures: Value,Cars: 1 car or van in household; measures: Value,Cars: 2 cars or vans in household; measures: Value,Cars: 3 cars or vans in household; measures: Value,Cars: 4 or more cars or vans in household; measures: Value,Total_car,WA_HubDist,WA_NUMPOINTS(500m),WA_NUMPOINTS(1km),WA_NUMPOINTS(2km),pop_den,NNI,z.score,p,expected.mean.distance,observed.mean.distance,Employee,employee/pop
Cars: 2 cars or vans in household; measures: Value,0.4671352897325189,0.441843066495935,-0.04346844992074397,0.4804712833842787,-0.4685278789738021,0.8951623813625655,-0.8819979287675568,-0.44355935293661736,-0.8088431178327028,-0.2605395369554514,0.8875539685577533,-0.7369506737954695,-0.2175334451432215,-0.177192027606415,-0.177192027606415,-0.48965651525130904,-0.17719202760641492,-0.17719202760641492,-0.17719202760641492,0.7026181843906867,-0.37260673889577844,-0.22579361108387705,-0.626673888850102,0.843019104718411,0.8420042579380929,-0.669100148340338,-0.6617542907523069,-0.6514385857193883,-0.6344752416225883,-0.7253088184641343,-0.6903804652813299,0.5195909759678256,-0.8626326312860254,-0.27875986648311146,0.6558751924804245,0.7226682127090481,0.175275896866298,-0.6077408901666984,0.6138417328463753,-0.6088445298935915,0.6130838030975323,-0.20202226466146714,0.4506179207014406,-0.47930989403662155,0.5843608422919248,-0.48563189316495037,0.49957987675667237,-0.4527745892516093,0.44189064901447034,-0.5073579484183218,0.508607129328143,-0.6036134079034741,0.641548978439467,-0.2905812732456318,0.11712660999299583,-0.4547084596354116,0.46700453498350925,-4.194837173544182e-16,0.4981380335457743,-0.34973430883795564,0.45373618146519457,-0.34588030532616354,0.15925444217429013,0.08189076650953164,-0.10341434492070113,0.10812115995156084,-0.13267639237111598,,-0.2778610565433899,-0.6372448694454693,0.6258043841334183,-0.5301973529881544,0.5560289617521709,,0.5391147160782044,-0.3381230391459497,0.3908192611476933,-0.2170386502728824,0.37493045281846055,-0.5608995702517334,0.6197920441188917,-0.3148689030368789,0.263417224344862,-0.26427745388377943,0.23411669307319094,-0.2309450894437094,0.05352040391521728,-0.8994658291002994,0.8776460605514877,-0.9014699845946719,0.8773745474087754,-0.7205708420918301,0.9269120812468719,-0.9828898727718972,0.8568354114033373,1.0,0.9866279850011147,0.9624389938873867,0.8173948572234611,0.851114284661698,-0.6806869494859551,-0.6543667716021779,-0.72989987717707,-0.8262447986945061,-0.2602758884032934,-0.2447451656328959,-0.13319546035953383,0.8097220433806414,0.736043064635754,-0.4651761920532139,-0.26558241501802216
Cars: 3 cars or vans in household; measures: Value,0.3927223205048762,0.3800551235647582,-0.039129320027608924,0.5142895941589328,-0.46103680154637794,0.8799800243731333,-0.8731517459528922,-0.46944477634939263,-0.8336232863786893,-0.30087357793729685,0.8847861261289088,-0.7616122104843227,-0.1979245841437031,-0.15767919384605497,-0.15767919384605497,-0.5270159929520745,-0.15767919384605494,-0.15767919384605494,-0.15767919384605494,0.7189489629798563,-0.3730303844900174,-0.23836603321832392,-0.5568539797192075,0.833003128920927,0.8278111761194599,-0.6091432209059264,-0.6187731842759924,-0.5872576584770892,-0.5725609435962593,-0.664944050183132,-0.6334349121647846,0.47707859627196303,-0.8423762334494527,-0.37827204396114605,0.6883601050367074,0.7508264454364828,0.1528932691235943,-0.5748766836344696,0.5794679935170581,-0.5803948268852477,0.576970270997847,-0.17199868494059828,0.4307925141981117,-0.4640394692700321,0.5537002779967979,-0.435621654715993,0.45792681833750937,-0.4359770790297633,0.42185500136957055,-0.4948516973466413,0.4862146899555259,-0.5881760730547952,0.6222937743593352,-0.2818788652169254,0.12911399916908622,-0.4290135498246985,0.4420395938012779,4.278429663214092e-16,0.47198063619994773,-0.33324009079335926,0.4421177122373329,-0.3427772997139494,0.17381352484509474,0.1322838436533353,-0.147156309235038,0.15879709762166,-0.17925641466275813,,-0.3153339042683376,-0.6235887306737723,0.6139886475021529,-0.5081662697386473,0.5458774872929606,,0.5347896382562471,-0.3690863773131067,0.4138817106861626,-0.25921107509642044,0.3989490078903774,-0.554617951812409,0.6025039587259654,-0.2580257713642167,0.19502884209411725,-0.21880178001860454,0.17204683145086758,-0.18673473980695676,0.006602379642377078,-0.9073651727169773,0.8965832703594896,-0.8967452688746987,0.8922849860153146,-0.6805473797428259,0.9030371733854112,-0.9476142079519629,0.7786862315797244,0.9866279850011147,1.0,0.9858110288249515,0.8006327380577343,0.8402729311607922,-0.620969241846792,-0.5900932253223392,-0.6698755608576492,-0.8329621415397619,-0.22651940630326375,-0.21092362902245204,-0.11264749730791372,0.796607924193017,0.7271159723132467,-0.4036000847919171,-0.18566467328623454
Cars: 4 or more cars or vans in household; measures: Value,0.33296547230886847,0.34427869181473586,-0.07954014754755803,0.5077216864207995,-0.40497873470852164,0.842205147432082,-0.8304811190291842,-0.5462879667088035,-0.8572393048771773,-0.34569030523854505,0.8527921131764696,-0.8070381539009687,-0.1960438287053445,-0.14822180672837168,-0.14822180672837168,-0.5835338039103314,-0.14822180672837165,-0.14822180672837165,-0.14822180672837165,0.683831451977798,-0.3813180895996121,-0.179656789337925,-0.5105514553509747,0.7983672322159076,0.7873630609268739,-0.5585064013848313,-0.5755716470559948,-0.5366937118937516,-0.521310082513115,-0.6126486460055237,-0.5849659631258,0.3992905616488982,-0.815472712104329,-0.3931162840517772,0.7011444926719355,0.780486619883032,0.13953419880550708,-0.585138805078171,0.5880390228939791,-0.5882400414959842,0.5783186201940904,-0.1595362351965242,0.4164982672331015,-0.45449077203953475,0.5355440653418483,-0.3972783113985639,0.422323802154207,-0.4653685975669095,0.4501462995534338,-0.5252972127431844,0.49776248540251333,-0.5480894153789886,0.5764767880705409,-0.29764657683188295,0.14494014428492835,-0.4416956208186876,0.45486728561645,-7.066405295853688e-17,0.47156113817218065,-0.26697574217393955,0.39970751500258694,-0.34718540238357554,0.18038749058390707,0.12826251248955525,-0.13850693406641154,0.15893129849766888,-0.17700642965275876,,-0.3682932989804056,-0.6134954835558403,0.6042490354948058,-0.5059050198644428,0.5474489048736279,,0.5191783839166071,-0.3862334514789895,0.4266224996934796,-0.2792318817685095,0.4115666164076967,-0.529887077715982,0.5789990109427334,-0.2848649932334217,0.19174354411371083,-0.25781031413259325,0.18083898074587962,-0.22878134212875778,0.04078367050912954,-0.9010118719023317,0.906983593299946,-0.8751815933232383,0.8979884320502555,-0.6161039566713532,0.8643365627991219,-0.9096790192428477,0.716018545161773,0.9624389938873867,0.9858110288249515,1.0,0.7952283318440609,0.806279159107731,-0.5702705805402862,-0.5391915067181079,-0.617134683150359,-0.8086114825294785,-0.2241402289518998,-0.21537355708754177,-0.0960033870868166,0.7720008888945517,0.6930911289179073,-0.32971886462884203,-0.15871544116944789
Total_car,0.5166260875713726,0.3106045574071686,-0.08243357118262003,0.47005076013370173,-0.36339962727517083,0.8580382104051665,-0.8123908085443801,-0.6176905447564128,-0.8291432379669383,-0.19027230892889302,0.8798955104878341,-0.7492803805020669,-0.39325525913207543,-0.3299459563380273,-0.3299459563380273,-0.6114329255109209,-0.32994595633802726,-0.32994595633802726,-0.32994595633802726,0.6725346614642477,-0.43972372109841196,0.22882339139908506,-0.7013103535715589,0.8443388756492496,0.8314793017380193,-0.7245831351736758,-0.7126663642511325,-0.7181546543434942,-0.708424528970054,-0.7543051606090437,-0.7331302476571739,0.5489024381598431,-0.6821150315382111,-0.27639152722662547,0.4540466945949458,0.4944888065142883,0.6425268326626563,-0.3347118965308403,0.3201095372397137,-0.3480497348237597,0.31781365380191423,-0.11931966839231964,0.292630275283751,-0.2762809723807129,0.29473864378642256,-0.11984326136837117,0.14896961564865333,-0.17476006986345416,0.14139069026414497,-0.3264551480044317,0.19834071409023393,-0.3834359404737746,0.35423305898442586,0.15205660415794503,-0.29035518807853017,-0.17579764758623395,0.18240092590251628,1.886819394929988e-16,0.20803059769876253,-0.33902224241446477,0.36201748939704415,0.1265622345435005,-0.27296557087733975,0.1758556333789581,-0.13572760884518445,0.18434894765174537,-0.17770632086613505,,-0.2813068868214411,-0.41784461639890197,0.40539190278181314,-0.31724717160963806,0.3422835921817099,,0.3997581670407633,-0.029421225556350072,0.060806223317767416,0.0813491910509539,0.043652948565307874,-0.3336837815020953,0.3272168933328671,-0.1251068417724847,0.03425038557933466,-0.12188453455909656,0.0022663741016153063,-0.16389364806375295,-0.11102482214114735,-0.7369458750581187,0.713764077630839,-0.7412562506610292,0.7116521011674214,-0.5995830321779221,0.7247014109961789,-0.8236117746003448,0.7512761179598401,0.8173948572234611,0.8006327380577343,0.7952283318440609,1.0,0.8464627947488899,-0.7315852501899334,-0.7188369185161536,-0.7554924066607788,-0.6419231194944647,-0.6196702178643763,-0.6285514983175878,-0.23987756734100862,0.872578106163091,0.6094418125416504,-0.4013738405509371,-0.4280417916207172
WA_HubDist,0.51849654327201,0.36493524279300793,0.10351101790647008,0.5957337717449003,-0.6220928035085086,0.9340974240379669,-0.9323400326106202,-0.44722139116412246,-0.7505957430928255,-0.22806500995404702,0.9153142578297858,-0.6985737672991886,-0.13382881388570433,-0.09722631454427007,-0.09722631454427007,-0.46879039746954876,-0.09722631454427001,-0.09722631454427001,-0.09722631454427001,0.7468900147602123,-0.44132949519001347,-0.17553623230534643,-0.8024785650354993,0.9986055342679275,0.9895891373951586,-0.8592593471843075,-0.8776033472293686,-0.8394454769674027,-0.8348009626184618,-0.8848775473455857,-0.8727332631777488,0.798380279570513,-0.7143422535028482,-0.41269691009205195,0.37241101939605115,0.40625434482449635,0.503893200437797,-0.1983450489119617,0.20951616981505686,-0.1961780315358876,0.20376439349714942,-0.04870590696344977,0.18532704580412881,-0.11335116239631035,0.17713719599003605,-0.12106332775207108,0.12246305445887194,-0.022754880526597115,0.018049652429939854,-0.14259058396560556,0.08832568927240286,-0.42845682201409013,0.36440036914145185,0.16802291710208123,-0.3016230221568042,-0.03860307577968943,0.0477770282780678,1.6710811486127784e-16,0.095757802185495,-0.42300523419744795,0.3558962087797854,0.09389453510391366,-0.2471011932195962,0.47440257248402473,-0.45894992505674137,0.48094301880407164,-0.483153915470731,,-0.289880269332653,-0.3078568254814772,0.29683247416287084,-0.17693600560983647,0.22020244235999956,,0.396735667861239,0.03458485507535835,0.01184106050751837,0.1410625450132518,-0.0053761355449170965,-0.29620807775753827,0.27580995903412414,-0.03822147526315836,0.037141299366944124,0.04171642092658543,0.009321329602043432,0.03536471172625457,-0.1437336270598003,-0.800648767293719,0.7558356890930584,-0.8308480795361307,0.7588875001616396,-0.7537961395624337,0.8322615709862693,-0.8688411798746942,0.8104069002936367,0.851114284661698,0.8402729311607922,0.806279159107731,0.8464627947488899,1.0,-0.86307580780907,-0.8390358554463495,-0.886824086597428,-0.672362883201384,-0.439747594920642,-0.4108954264939674,-0.21395122060031282,0.8824578018936128,0.7583664632886361,-0.5537078753625579,-0.4667915006182925
WA_NUMPOINTS(500m),-0.6507133825563448,-0.4211106528109638,-0.0542982842180418,-0.5589463627177925,0.587044340905326,-0.8363033937124504,0.7957177545767602,0.2558798846068217,0.5378281601683902,0.11912526086718236,-0.7749771844540024,0.463701689733611,0.10808833769583938,0.0882886846166242,0.0882886846166242,0.3038936710743653,0.08828868461662416,0.08828868461662416,0.08828868461662416,-0.5947065544822521,0.31212916414313857,0.1052934843922547,0.986790592687333,-0.8635680824591307,-0.8616111391841689,0.9993180992577648,0.9695923945272706,0.9975272902885043,0.9935536743771602,0.9929047498969136,0.9910701788088245,-0.8590199049045923,0.5453472120138275,0.14596852793740528,-0.07735972526007022,-0.11548000252006121,-0.6133007062159894,0.01144588768569974,-0.020800662009475897,0.005807201773041249,-0.022856755616090876,-0.05246191145636699,-0.009034182714911913,-0.0581995259048084,-0.0038947062589111325,-0.013003336105064904,0.034785962592581175,-0.19253468171302657,0.19273395253452905,-0.03275637968323515,0.13782218425393122,0.20523327006740025,-0.1487988378809287,-0.32503582111215695,0.5406951376013591,-0.13928834314536756,0.13126305036405284,-2.4540013759479217e-16,0.10141791066112103,0.31780546532866205,-0.16769743343912302,-0.2800245312324713,0.4984694464432496,-0.4336846845109671,0.4026866114197838,-0.42567712552990994,0.41498137983585326,,0.15583155137427812,0.1265255376901677,-0.11036122191932805,0.0520545946685693,-0.05339221142987348,,-0.19560319549818025,-0.3795144879070219,0.3144514250808248,-0.5021036249112075,0.3310445154858837,0.11081782807973398,-0.05056149654958996,0.011393867958390503,-0.050124016905436115,-0.05907835494853738,-0.020603047002871393,0.0072080109061839065,0.11021766448787361,0.5703208409423901,-0.5297078614789369,0.6294948725730596,-0.5439860835322463,0.6369049256636068,-0.6646718003059681,0.7492633286446164,-0.8061924297394586,-0.6806869494859551,-0.620969241846792,-0.5702705805402862,-0.7315852501899334,-0.86307580780907,1.0,0.9973824642043934,0.9914665976375369,0.3574964976738318,0.45845202607215235,0.4124453485700534,-0.027514639256500332,-0.8003249788347825,-0.7319778120185,0.6572984902204089,0.8078974505561368
WA_NUMPOINTS(1km),-0.6502767278541335,-0.4143494035501182,-0.04285370403372623,-0.54661790966117,0.5666975773522644,-0.8126186496359412,0.7686619997665863,0.2383395140346974,0.5105041232632488,0.11152727928092385,-0.7507167581287917,0.43770393560274956,0.11422719974997367,0.09538694627502452,0.09538694627502452,0.2911620616809634,0.09538694627502448,0.09538694627502448,0.09538694627502448,-0.5651897577923619,0.294406398811183,0.06803399344009654,0.9932817093268438,-0.8394648040045822,-0.8379772139223007,0.9969983762375607,0.9642626368363394,0.9997967243092842,0.9945676908620817,0.9912082505717518,0.9898669038954612,-0.8475773616842615,0.5168714179465238,0.11808383006386797,-0.04439548830806233,-0.08521998043175137,-0.6295534366790225,-0.0015678289300680964,-0.004896240633518778,-0.005866532864888539,-0.008984554472027914,-0.04431064472390917,-0.0113356159806966,-0.06831128209142619,0.008411283737069432,-0.028522886030377368,0.050317069084949574,-0.21047572762216912,0.21339861661196163,-0.046785719519073635,0.1597060173351797,0.1886022305534059,-0.12630710007519666,-0.34197572605066817,0.5647245787112789,-0.1543711891067266,0.14703385894348864,-1.2808107012427237e-16,0.12031142025105912,0.3036265606855668,-0.1471349811727439,-0.30298356438162594,0.5262580820332713,-0.42367135453312377,0.3888975362206143,-0.4128903966465873,0.39979071688351087,,0.14248645197802362,0.11129290203063442,-0.09395377276603187,0.0426392786941412,-0.03921487822725115,,-0.17652772014250806,-0.41040771429005624,0.3450892172281087,-0.5338763380030798,0.3615875586423527,0.09030611078902868,-0.02666715873719972,0.026899262558394057,-0.059906899070806166,-0.04061533068250488,-0.03327464754787945,0.03345901412116668,0.08437240022284613,0.5435034341461235,-0.5043791835842145,0.6045777649536739,-0.5195562144636258,0.6213354317348873,-0.6427395911186494,0.726951447710665,-0.7945471301036993,-0.6543667716021779,-0.5900932253223392,-0.5391915067181079,-0.7188369185161536,-0.8390358554463495,0.9973824642043934,1.0,0.989798310148631,0.3255902210314065,0.47393507375282345,0.42758182787685745,-0.013479693311991623,-0.7813888063696042,-0.7077639202816722,0.6360479242617957,0.8352557357583905
WA_NUMPOINTS(2km),-0.6577079651022822,-0.4261131114258957,-0.022496763687298936,-0.5748920315338614,0.5720470395460615,-0.864738244979667,0.8343738348628957,0.26972158826054476,0.5704266301886936,0.1348507460184464,-0.8076030880818668,0.49427737602157334,0.1286263958779362,0.10691631316071813,0.10691631316071813,0.33024524677731043,0.10691631316071813,0.10691631316071813,0.10691631316071813,-0.6281063278551643,0.3260253524428034,0.12078494274387144,0.9745119121063299,-0.8858943640491654,-0.8822486833375236,0.9891728115858768,0.9582477354277757,0.989003038117756,0.9799306149741585,0.9997628459446191,0.9882335092278073,-0.8557508565716889,0.6034161421013869,0.1351531230977743,-0.14151103171532636,-0.17798376085217382,-0.5789812606226534,0.07725224525031392,-0.08474574719808359,0.07308019203390217,-0.09007669142022882,-0.011295216732292312,-0.07937809958981384,-0.00014271424214100587,-0.07262815869413555,0.050033007694094696,-0.03081603075654514,-0.12435453765081453,0.12880526726528438,0.0162251806617981,0.06739939483341897,0.2781769486668677,-0.22033744588844567,-0.2640632401908956,0.47410497733547174,-0.07558957828444217,0.06832419760297541,-1.22524872587987e-16,0.0353628907652501,0.3553582808993098,-0.20621437583305546,-0.2150504382372699,0.4301189540188389,-0.41287626219634826,0.3923627983673423,-0.40894560691167836,0.40427728720750566,,0.16089636709083813,0.19367852429214297,-0.17640855152875284,0.11291179804297423,-0.1144991334390074,,-0.2599846960574711,-0.3067813435567069,0.24298600604671025,-0.42997856584473054,0.2583182929053527,0.17690444096915203,-0.12217765260949423,0.046051902749555146,-0.08149324687494847,-0.03132205062141113,-0.05261817553062598,0.019233116331446365,0.09781521971485807,0.6124756692947647,-0.5691038314676271,0.6705173687968264,-0.5829787129978026,0.6726698028800261,-0.7120648642239337,0.7976354179559355,-0.8483084081011388,-0.72989987717707,-0.6698755608576492,-0.617134683150359,-0.7554924066607788,-0.886824086597428,0.9914665976375369,0.989798310148631,1.0,0.4470235622036572,0.449226104073001,0.40768607509652743,0.04251729442122158,-0.828077609377612,-0.7563383950380748,0.6387983546809525,0.7583924009460733
pop_den,-0.32043894477892093,-0.2200331208659358,0.11090795064273051,-0.4132334320009708,0.26027505336083845,-0.704166087562713,0.7667949836888565,0.4328980572516585,0.6867955234704101,0.23791372297258787,-0.7299935916690329,0.6468243430523242,0.1736952695609463,0.13290827629481874,0.13290827629481874,0.4594308097729619,0.13290827629481874,0.13290827629481874,0.13290827629481874,-0.6618282449414837,0.41585666761322004,0.2543360421487774,0.2772230787853073,-0.6618245624246261,-0.6527990802255041,0.34110617494322415,0.35415562694601893,0.32064210287851225,0.30426839653585175,0.4368498628595515,0.3768544314524964,-0.3679466768654541,0.8399793473212109,0.19368943195206945,-0.7583823026731367,-0.7342179648894999,0.033860216623418975,0.5954102735304867,-0.5984705471832671,0.5958963224692335,-0.6032986783199188,0.2681358171032529,-0.5141128665865623,0.5007774282306454,-0.5864988843420359,0.5193950294374322,-0.5476245505193211,0.5497313234621254,-0.5362329120497908,0.4651364859707286,-0.6055549741058935,0.6928288409729311,-0.7230766801654877,0.39258101487634406,-0.3787196069488666,0.5057909837596009,-0.5108402081541685,-1.472295263430808e-16,-0.5623211885887102,0.4999656543768883,-0.5749503296339099,0.46333466546723967,-0.4194515169532384,-0.06247313123492625,0.1296950810373059,-0.1070383018867981,0.1541570638585026,,0.24367981464689323,0.605690395333672,-0.5970833906123971,0.49079756298665944,-0.526015906717059,,-0.6203036402498531,0.5743318560271834,-0.5853021911673422,0.5198557497862468,-0.5821552875518756,0.6373572776700197,-0.690930637204706,0.2061675909236977,-0.2165832680508395,0.13317443433161352,-0.17553425660811464,0.010439710822981136,0.11392985818109409,0.7593167180853232,-0.7171797127701482,0.7535079298164299,-0.7102424091507897,0.6256487922525187,-0.7713056842005233,0.8171613727394716,-0.7136578283010939,-0.8262447986945061,-0.8329621415397619,-0.8086114825294785,-0.6419231194944647,-0.672362883201384,0.3574964976738318,0.3255902210314065,0.4470235622036572,1.0,0.06022203130599659,0.07889190456738808,0.3373784713978557,-0.6759718137574654,-0.6290784998020503,0.28242304122106854,-0.18514269293044797
NNI,-0.33538692735326364,-0.09272267519127891,-0.254894753630591,-0.12551929156782676,0.33624849874739715,-0.38323001092172143,0.3075294384997529,0.2894062713096,0.31159966354560326,0.016754284327949613,-0.39731823967781715,0.2774452814804213,0.31278533347093224,0.2769125332794025,0.2769125332794025,0.24255218930040878,0.27691253327940235,0.27691253327940235,0.27691253327940235,-0.281507258873692,0.04142455426072177,-0.5538847844450997,0.48438277060927987,-0.44987926724739774,-0.44835132502013425,0.4691970317327456,0.4705449978606068,0.4794944914548847,0.4835156429446967,0.45392769348460515,0.48052493307176436,-0.22436042659304378,0.14478005732437774,0.08487978154514302,0.004166490151673431,-0.0709228723609508,-0.7382694411557137,0.09857751189489532,-0.06261364066178202,0.11784492697733234,-0.06252636978844715,-0.056940691522107956,-0.08223588352099373,0.17224780957061545,-0.07302799497162624,-0.10664710527598927,0.09384244493749154,-0.05617653675345552,0.10087008112486225,0.07962474504250182,0.08696561028626532,0.02014342590335344,0.0412728850467726,-0.39563753386321177,0.496684813925496,-0.0026707740524885377,0.010415762739432642,2.6318951418363416e-16,0.02312612246576138,-0.010197192833276776,0.016834414469263856,-0.42242931668075306,0.5147534057367006,-0.008312713916766827,-0.0631647482654208,0.015843176751627646,-0.034681990594281925,,0.06341944290568866,0.22720175002112264,-0.21475489016779145,0.19070404008346323,-0.2001163707320294,,-0.1781932020302237,-0.28235512799788526,0.2634358877205456,-0.36446067466618254,0.28436505300494624,-0.054258251406472766,0.07708929470407223,0.19848475548721614,-0.11571642309453051,0.20876319806023927,-0.10486154362936904,0.2706247854407652,-0.09704860398529654,0.25833189780793475,-0.24372585414442258,0.27368316663353076,-0.24905526216408105,0.24911105488000748,-0.2852345779365433,0.2836873502634611,-0.30399062445288455,-0.2602758884032934,-0.22651940630326375,-0.2241402289518998,-0.6196702178643763,-0.439747594920642,0.45845202607215235,0.47393507375282345,0.449226104073001,0.06022203130599659,1.0,0.9867983837252643,0.31087468173696087,-0.44115984456548996,0.02356640981067915,0.07096884337123914,0.49193809412309614
